X,Y,F
1.3125,1.34375,1.0235448309403914
1.3125,1.28125,1.951775330164191
1.3125,1.21875,1.9995001218014776
1.3125,1.4375,0.9505139191920338
1.3125,1.5,0.9218559493798607
1.3125,1.375,0.9746986606328009
1.3125,1.3125,1.4884914244114902
0.9375,1.0625,0.839357741026334
0.9375,1.125,0.8697460587550485
0.9375,1.0,0.8080078429240204
0.9375,1.03125,0.8231555707516477
-0.90625,-0.9375,1.7089348139967233
-0.90625,-0.96875,1.7674913914322086
0.40625,0.46875,0.19120756713698478
0.40625,0.5,0.2018158748433624
0.40625,0.4375,0.21888782289764402
0.40625,0.40625,0.6642908628321623
0.40625,0.375,1.1096674242063194
0.40625,0.34375,1.137268248553413
0.40625,0.3125,1.1265275693821302
-1.625,-1.375,0.7877930326737517
-1.625,-1.25,0.8958509979593657
-1.625,-1.5,0.6473462440064286
-1.625,-1.4375,0.7212845897747945
-1.625,-1.53125,0.6079040486577326
-1.625,-1.5625,0.5686556243707304
-1.625,-1.59375,0.566265139921185
-1.625,-1.625,0.9802745099321658
-1.625,-1.65625,1.3930456452102158
-1.625,-1.6875,1.3869436489554405
-1.03125,-1.0,0.9000295707281023
1.09375,1.15625,0.955428355567531
1.09375,1.1875,0.963328859718047
1.09375,1.125,0.984733100231258
1.09375,1.09375,1.4306879844996296
1.09375,1.0625,1.875555697411368
1.09375,1.03125,1.901600197970617
1.09375,1.0,1.8882701853805495
-0.9375,-0.8125,0.6901699654582125
-0.9375,-0.75,0.6466046767852853
-0.9375,-0.875,0.7332857228135511
-0.9375,-0.84375,0.7111525598725603
-0.9375,-0.90625,0.7931102698279611
-0.9375,-0.9375,1.2700415339607485
-0.9375,-0.96875,1.746311913415566
1.8125,2.0,-0.46479878083747606
-1.34375,-1.28125,0.9905654190605349
-1.34375,-1.25,0.9941620230620548
-1.34375,-1.3125,1.0235448309403914
-1.34375,-1.34375,1.4725451296393466
-1.34375,-1.375,1.9198307488893327
-1.34375,-1.40625,1.9476691455474027
-1.34375,-1.4375,1.935514254596616
0.75,0.75,1.0333026735360202
0.75,0.71875,1.4712439360278524
0.75,0.6875,1.4911519510905955
0.75,0.65625,1.4724700527095809
0.75,0.625,1.4517677448523996
-0.875,-1.0,1.7675397755967428
0.375,0.625,0.23223511862539942
0.375,0.75,0.27755675164633636
0.375,0.5,0.18640702340155407
0.375,0.5625,0.20937671928012663
0.375,0.46875,0.17496221303199577
0.375,0.4375,0.1652542263999403
0.375,0.40625,0.19384288003755712
0.375,0.375,0.6401619723470637
0.375,0.34375,1.0864618165591131
0.375,0.3125,1.1149927285476522
0.5,0.40625,1.2016462527599152
0.5,0.375,1.1863995701229857
1.375,1.5,0.8815335124356624
1.375,1.5625,0.8377530223921816
1.375,1.1875,1.9980776061806962
1.375,1.0,1.9808930570231555
1.375,1.46875,0.9010814575050455
1.375,1.4375,0.9207269754757681
1.375,1.40625,0.9769954308003802
1.375,1.375,1.4492892978313971
1.375,1.34375,1.9198307488893327
1.375,1.3125,1.9708451913061458
1.5625,1.375,1.8377530080039155
-1.65625,-1.59375,0.483057576221296
-0.65625,-0.59375,0.38178996295691114
-0.65625,-0.5625,0.3608988907615946
-0.65625,-0.625,0.4408403511621872
-0.65625,-0.65625,0.9174743205373588
-0.65625,-0.6875,1.3939327187350663
-0.65625,-0.71875,1.4524564672453981
-0.65625,-0.75,1.4724700527095809
-1.0625,-1.0,0.8755016698303986
0.65625,0.71875,0.4563099365720531
0.65625,0.75,0.47263967479302804
0.65625,0.6875,0.478108174566304
0.65625,0.65625,0.9174743205373588
0.65625,0.625,1.3566648953309495
0.65625,0.59375,1.3779364936302563
0.65625,0.5625,1.3607292686781474
1.65625,1.71875,0.2925833094541721
1.65625,1.75,0.24085096971908923
-1.375,-1.4375,1.9168735061491131
-1.375,-1.46875,1.9009118354215984
-1.375,-1.5,1.881526059157094
1.65625,1.6875,0.3818562611113911
1.65625,1.65625,0.8879704986511865
1.65625,1.625,1.3930456452102158
1.65625,1.59375,1.479204106894641
1.65625,1.5625,1.5257548991198628
-1.375,-1.125,0.9997138987194398
-1.375,-1.25,0.9890785334009068
-0.375,-0.40625,1.1096674242063194
-0.375,-0.4375,1.1614007570732854
-0.375,-0.46875,1.1747925909485486
-0.375,-0.5,1.1863995701229857
-0.375,-0.625,1.2322351185976235
-0.375,-0.5625,1.2093767048918607
-0.375,-0.75,1.2775567516463364
-0.375,-0.125,0.04685783576202219
-0.375,0.0,5.175555005801869e-17
-0.375,-0.25,0.09361645787479708
-1.25,-1.15625,0.9922220411657838
-1.25,-1.1875,0.9981947354168302
-1.25,-1.5,1.954085781595806
1.125,0.875,1.8329263882393039
1.125,0.9375,1.8697460443667824
1.125,0.75,1.747140863935594
-1.25,-1.75,1.815789313258297
-1.25,-1.625,1.8958509979593656
-1.5,-1.59375,1.682261651104311
-1.5,-1.625,1.6473387907278603
-1.5,-1.6875,1.5731482746059253
-1.5,-1.75,1.4939202985962012
-1.5,-1.875,1.3231845069996868
-0.4375,-0.53125,1.2302501398903336
-1.8125,-2.0,0.5352012047742579
-0.6875,-0.78125,1.5115697219221895
0.9375,0.96875,0.8304873692468038
0.9375,0.9375,1.2700415339607485
0.9375,0.90625,1.7089348139967233
0.9375,0.875,1.729432253486896
0.9375,0.8125,1.6901625121796442
0.9375,0.84375,1.7109829377891133
0.9375,0.75,1.6466046623970194
1.9375,1.8125,0.6382632811395447
1.9375,1.84375,0.5824327730112636
1.9375,1.75,0.75353372081686
1.9375,1.9375,-0.07476225991917818
1.9375,1.90625,0.4337196863442091
1.9375,1.96875,-0.5811378149852473
1.9375,1.875,0.5263714170138234
-1.09375,-1.03125,0.9054536672972721
-1.09375,-1.0625,0.9597311532426058
-1.09375,-1.09375,1.4306879844996296
-1.09375,-1.125,1.9005576444000203
-1.09375,-1.15625,1.9515748862408762
-2.0,-1.625,-0.10819513453010832
-2.0,-1.75,-0.3507832276757319
-2.0,-1.8125,-0.46479878083747606
-2.0,-1.875,-0.5715575921030597
-2.0,-1.90625,-0.6216121180501495
-2.0,-1.9375,-0.6674780915744085
-2.0,-1.96875,-0.6724109839469178
-1.0,-1.75,1.983985946873937
-0.09375,0.0,8.481104172358075e-05
-0.09375,-0.0625,0.0479470693880637
-0.09375,-0.09375,0.5087889493447443
-0.09375,-0.125,0.9696307538653214
-0.09375,-0.15625,1.0127211789733448
-0.09375,-0.03125,0.004856417972377689
-0.09375,-0.1875,1.0174924087267194
0.625,1.0,0.5850972729404622
-0.625,-1.0,1.5850972729404622
1.625,2.0,-0.10819513453010832
-0.9375,-1.0625,1.8393502877477657
-0.9375,-1.03125,1.8229859486682005
-0.9375,-1.125,1.8697460443667824
0.1875,0.0625,1.011714755141656
0.1875,0.09375,1.0174924087267194
0.1875,0.0,0.9999999928058669
0.1875,0.3125,0.05856395478152374
0.1875,0.375,0.07025458579899303
0.1875,0.25,0.04878457041146172
0.1875,0.28125,0.05279474781035424
0.1875,0.21875,0.08309185391173818
0.1875,0.1875,0.5351490084831863
0.1875,0.15625,0.9872049563126478
-1.84375,-1.78125,-0.14017763252110627
-1.84375,-1.75,-0.08478282699658168
-1.84375,-1.8125,-0.15678174931378464
-1.84375,-1.84375,0.24502542512325493
-1.84375,-1.875,0.6476788147907218
-1.84375,-1.90625,0.6336105352515955
-1.84375,-1.9375,0.5824327730112636
0.90625,1.0,0.7872814583736725
1.90625,1.96875,-0.5720361102589787
1.90625,1.9375,-0.4821048578245532
1.90625,1.90625,0.02743728483370944
1.78125,1.84375,-0.14017763252110627
1.78125,1.875,-0.1968701748396299
1.78125,1.8125,-0.044725825595350086
1.78125,1.78125,0.46874618145540703
1.78125,1.75,0.9823150030812103
1.90625,1.875,0.5386558781559916
1.90625,1.84375,0.6336105352515955
-0.125,-0.21875,1.0272555316867968
-0.125,-0.25,1.0312411873460419
-0.125,-0.375,1.0468578357342462
-0.125,-0.3125,1.0390525594562892
-0.125,-0.5,1.0624593178423802
-0.125,0.125,-0.015624364210995428
-0.125,0.25,-0.031244913985326028
-0.125,0.0,3.726639284186561e-06
-0.125,0.0625,-0.007812413333249853
-0.125,-0.03125,0.003991051107623697
1.4375,1.3125,1.9505064659134654
-1.03125,-0.96875,0.8428696793399143
-1.03125,-0.9375,0.8231555707516477
1.0625,1.1875,0.9526182844968479
1.0625,1.25,0.970699535680729
1.0625,1.125,0.9322570352082463
1.0625,1.15625,0.9420764407042349
1.0625,1.09375,0.9597311532426058
1.0625,1.0625,1.4039449893377944
1.0625,1.03125,1.847162365081005
1.0625,1.0,1.8716482005037436
0.25,0.1875,1.0449311010848068
0.25,0.15625,1.0389677556086987
0.25,0.125,1.0312411873460419
0.25,0.0625,1.0156243570307504
0.25,0.0,0.999999999986112
0.25,-0.25,0.9375406821576198
0.25,-0.125,0.968755086014674
0.25,-0.5,0.8753252666147723
0.0,0.0,0.5
0.0,-0.03125,0.9579122720843811
0.0,-0.0625,0.9980732653366725
0.0,-0.09375,0.9999151889582765
0.0,-0.125,0.9999962733607158
0.0,-0.1875,0.9999999928058669
0.0,-0.25,0.999999999986112
0.0,-0.375,1.0
0.0,-0.5,1.0
0.15625,0.21875,0.03609976747615885
0.15625,0.25,0.03913737769214573
0.15625,0.1875,0.07138041214388552
0.15625,0.15625,0.5244116372530744
0.15625,0.125,0.9774422803446329
0.15625,0.09375,1.0127211789733448
0.15625,0.0625,1.0096806587385876
-1.875,-1.625,0.094576091591234
-1.875,-1.5,0.3231845069996869
-1.875,-1.75,-0.13920007875383708
-1.875,-1.6875,-0.022467948448709318
-1.875,-1.78125,-0.1968701748396299
-1.875,-1.8125,-0.25210343386251377
-1.875,-1.84375,-0.2681457293780405
-1.875,-1.875,0.1346280512943724
-1.875,-1.90625,0.5386558781559916
-1.875,-1.9375,0.5263714170138234
-0.875,-0.90625,1.67035195187482
-0.875,-0.9375,1.729432253486896
-0.875,-0.96875,1.7496466965642543
-0.875,-0.625,0.5200205419676149
-0.875,-0.5,0.4236762572039381
-0.875,-0.75,0.6101538037150755
-0.875,-0.6875,0.5659313777020389
-0.875,-0.78125,0.6316681705643751
-0.875,-0.8125,0.6544711833890935
-0.875,-0.84375,0.715105401376118
1.875,2.0,-0.5715575921030597
-1.28125,-1.25,1.04161448653972
-1.28125,-1.28125,1.4974943563730916
0.75,-1.75,0.03317344330381977
0.75,-1.5,0.09773240590090482
1.34375,1.40625,0.9515226148740576
1.34375,1.4375,0.935683876680063
1.34375,1.375,1.0040062047205704
1.34375,1.34375,1.4725451296393466
1.34375,1.3125,1.9393693751091536
1.34375,1.28125,1.9867119497338799
1.34375,1.25,1.9939924009786076
0.96875,1.03125,0.8428696793399143
0.96875,1.0625,0.8570216063420126
0.96875,1.0,0.8662661725822556
-1.0625,-0.9375,0.839357741026334
-1.0625,-0.875,0.8014330858198877
-1.0625,-0.96875,0.8570216063420126
-0.8125,-1.0,1.7260086480665795
0.4375,0.5625,0.2436209938317591
0.4375,0.625,0.270042823912718
0.4375,0.5,0.2189363157583376
0.4375,0.53125,0.23041976197378078
0.4375,0.46875,0.2457313763384969
0.4375,0.4375,0.690239651239099
0.4375,0.40625,1.1347123670664063
0.4375,0.375,1.1614007570732854
0.4375,0.3125,1.1362894963958696
0.4375,0.34375,1.1497395487231474
-1.59375,-1.53125,0.647033471579389
-1.59375,-1.5,0.682431273187758
-1.59375,-1.5625,0.6483548786380362
-1.59375,-1.59375,1.0659240255134566
-1.59375,-1.625,1.4820896840899471
-1.59375,-1.65625,1.479204106894641
-1.59375,-1.6875,1.4368062583738292
-1.75,-1.65625,0.24085096971908923
-1.75,-1.6875,0.18928063783585153
-1.75,-1.71875,0.17546919165412345
-1.75,-1.75,0.5790102167473897
-1.75,-1.78125,0.9823150030812103
-1.75,-1.8125,0.9677955469696886
-1.75,-1.84375,0.9150475509199711
-1.75,-1.875,0.8607924679675946
-1.75,-1.9375,0.75353372081686
-0.59375,-0.53125,0.3121517225965074
-0.59375,-0.5,0.2926181530650511
-0.59375,-0.5625,0.36989756167197546
-0.59375,-0.59375,0.8452818256186339
-0.59375,-0.625,1.3205472205820123
-0.59375,-0.65625,1.3779364936302563
-0.59375,-0.6875,1.3968759228443002
1.625,1.875,0.094576091591234
1.625,1.75,0.2934622554574979
1.625,1.8125,0.1950222747378431
1.625,1.71875,0.3416896268244753
1.625,1.6875,0.39079711828209546
1.625,1.65625,0.4772211010414534
1.625,1.625,0.9802745099321658
1.625,1.59375,1.4820896840899471
1.625,1.5625,1.5648021550440754
1.625,1.53125,1.6077344265742854
0.5,-1.0,0.520574461395797
0.5,-2.0,0.1585290151921035
0.71875,0.78125,0.534403055888361
0.71875,0.8125,0.5514371698851006
0.71875,0.75,0.5554193918590901
0.71875,0.71875,0.9939280449518919
0.71875,0.6875,1.432187524926941
0.71875,0.65625,1.4524564672453981
0.71875,0.625,1.4341771161014147
-1.3125,-1.1875,0.9999292761228981
-1.3125,-1.125,0.9955632847759829
-1.3125,-1.25,0.999489703359916
-1.3125,-1.21875,0.9996697438849247
-1.3125,-1.28125,1.0359507859954287
-1.3125,-1.3125,1.4884914244114902
-1.3125,-1.34375,1.9393693751091536
-1.3125,-1.375,1.9708451913061458
-1.3125,-1.4375,1.9505064659134654
-1.3125,-1.40625,1.9623656910683116
-0.3125,-0.1875,0.05856395478152374
-0.3125,-0.125,0.03905257384455513
-0.3125,-0.25,0.07997228605329479
-0.3125,-0.21875,0.06839095787283635
-0.3125,-0.28125,0.12986524091980514
-0.3125,-0.3125,0.5975011035689617
-0.3125,-0.34375,1.065127667862186
-0.3125,-0.375,1.1149927285476522
-0.3125,-0.4375,1.1362894963958696
-0.3125,-0.40625,1.1265275693821302
2.0,-1.0,0.09070257317431829
2.0,-2.0,1.7568024953079282
1.40625,1.46875,0.882069550620685
1.40625,1.5,0.8585233810621968
1.40625,1.4375,0.9422353398964095
1.40625,1.40625,1.4184143312358413
1.40625,1.375,1.8928199749691426
1.40625,1.34375,1.9476691455474027
1.40625,1.3125,1.9623656910683116
1.75,1.5,1.4939202985962012
1.75,1.25,1.815789313258297
1.75,1.375,1.6708413072362862
1.75,1.875,-0.13920007875383708
1.75,1.84375,-0.08478282699658168
1.75,1.8125,-0.028350983703656466
1.75,1.78125,0.06649045891244809
1.75,1.75,0.5790102167473897
-0.625,-0.375,0.23223511862539942
-0.625,-0.25,0.1556149927735561
-0.625,-0.5,0.307442241219665
-0.625,-0.4375,0.270042823912718
-0.625,-0.53125,0.3260488181286978
-0.625,-0.5625,0.3462918928090259
-0.625,-0.59375,0.40472267641325
-0.625,-0.625,0.8807664089923901
-0.625,-0.65625,1.3566648953309495
-0.625,-0.6875,1.4146599956187136
-1.375,-1.625,1.7877930326459759
-1.375,-1.5625,1.8377530080039155
-1.375,-1.75,1.6708413072362862
-1.03125,-1.03125,1.3740498014171858
-1.03125,-1.0625,1.847162365081005
-1.03125,-1.09375,1.901600197970617
-1.03125,-1.125,1.916780683339815
0.6875,0.8125,0.5299979472323542
0.6875,0.875,0.5659313777020389
0.6875,0.75,0.49500542041725054
0.6875,0.78125,0.5117393440056366
0.6875,0.71875,0.5163629807581787
0.6875,0.6875,0.9552529131538796
0.6875,0.65625,1.3939327187350663
0.6875,0.625,1.4146599956187136
0.6875,0.5625,1.3771477894103126
0.6875,0.59375,1.3968759228443002
1.6875,1.8125,0.08290736899006672
1.6875,1.875,-0.022467948448709318
1.6875,1.75,0.18928063783585153
1.6875,1.78125,0.13540169253029144
1.6875,1.71875,0.2809577583527102
1.6875,1.6875,0.7897220345437901
1.6875,1.65625,1.2976808052801534
1.6875,1.625,1.3869436489554405
1.6875,1.5625,1.483693353479096
1.6875,1.59375,1.4368062583738292
-0.34375,-0.28125,0.09845588230793052
-0.34375,-0.25,0.08591657171860294
-0.34375,-0.3125,0.14930312369342358
-0.34375,-0.34375,0.6178892719530961
-0.34375,-0.375,1.0864618165591131
-0.34375,-0.40625,1.137268248553413
-0.34375,-0.4375,1.1497395487231474
-0.875,-1.125,1.8329263882393039
-0.875,-1.0625,1.8014330714316218
-0.875,-1.25,1.888354996422273
-1.3125,-1.5,1.9218559349915947
-0.25,0.0,1.3887943864771144e-11
-0.25,0.125,-0.031244913985326028
-0.25,-0.0625,0.015624371419016351
-0.25,-0.125,0.031248640624610267
-0.25,-0.15625,0.03913737769214573
-0.25,-0.1875,0.04878457041146172
-0.25,-0.21875,0.0967479728006853
-0.25,-0.25,0.5624593178423802
0.25,-1.75,0.5763237427960619
0.25,-1.5,0.6337274709139524
0.75,-2.0,0.0025050133959455545
1.75,-1.25,0.18421068674170304
1.75,-1.5,0.5060797013899108
1.75,-1.75,0.9209897832526103
-0.5,-0.375,0.18640702340155407
-0.5,-0.40625,0.2018158748433624
-0.5,-0.4375,0.2189363157583376
-0.5,-0.46875,0.2743228465271303
-0.5,-0.5,0.747403959254523
-0.5,-0.53125,1.2204246718535345
-0.5,-0.5625,1.2756300169830088
-0.5,-0.59375,1.292448530981604
-0.5,-0.75,1.3662725290721596
0.96875,0.96875,1.3066586584430833
0.96875,0.9375,1.746311913415566
0.96875,0.90625,1.7674913914322086
0.96875,0.875,1.7496466965642543
1.96875,1.9375,0.33468672918351494
1.96875,1.90625,0.4241104204143663
-1.0625,-1.25,1.970699521292463
1.96875,1.875,0.4773868827387189
1.96875,1.96875,-0.17012999308272447
-1.0625,-1.03125,0.9313378209122427
-1.0625,-1.0625,1.4039449893377944
-1.0625,-1.09375,1.875555697411368
-1.0625,-1.125,1.9284035658815912
-1.0625,-1.1875,1.9526108312182795
-1.0625,-1.15625,1.941906818620788
-0.0625,-0.125,1.0058856858640552
-0.0625,-0.1875,1.011714755141656
-0.0625,-0.15625,1.0096806587385876
-0.0625,-0.25,1.0156243570307504
-0.0625,0.0625,-0.00390251342661593
-0.0625,0.125,-0.007812413333249853
-0.0625,0.0,0.0019267346633274757
-0.0625,0.03125,-0.0018683127165132233
-0.0625,-0.03125,0.04404085167385564
-0.0625,-0.0625,0.5039062400659001
-1.78125,-1.875,0.802960203076923
1.125,1.0625,1.9284035658815912
1.125,1.09375,1.9005576444000203
1.125,1.03125,1.916780683339815
1.125,1.375,0.9997138987194398
1.125,1.5,0.9931978518853749
1.125,1.25,0.9864964973525179
1.125,1.21875,0.9802104344025945
1.125,1.1875,0.9744739374953679
1.125,1.15625,1.0058546027168087
1.125,1.125,1.4537954903016677
-1.5,-1.0,0.9974949866040544
-1.5,-2.0,1.1411200080598671
0.75,1.75,0.9668265566961802
0.75,1.5,0.9022675940990952
0.75,1.25,0.8060811082606929
0.75,1.0,0.6816387600372221
0.75,1.125,0.7471408639355942
0.0,-1.0,1.0
0.0,-2.0,1.0
0.21875,0.28125,0.06341136710553572
0.21875,0.3125,0.06839095787283635
0.21875,0.25,0.0967479728006853
0.21875,0.21875,0.5478333030623593
0.21875,0.1875,0.9989163980805005
0.21875,0.15625,1.032246298149504
0.21875,0.125,1.0272555316867968
-1.8125,-1.6875,0.08290736899006672
-1.8125,-1.625,0.1950222747378431
-1.8125,-1.75,-0.028350983703656466
-1.8125,-1.71875,0.02644003762965122
-1.8125,-1.78125,-0.044725825595350086
-1.8125,-1.8125,0.3569290486983874
-1.8125,-1.84375,0.7590427948549776
-1.8125,-1.875,0.7440430968108313
-1.8125,-1.9375,0.6382632811395447
-1.8125,-1.90625,0.6915390808070514
-0.8125,-0.6875,0.5299979472323542
-0.8125,-0.625,0.4862669589874085
-0.8125,-0.75,0.5742818028978347
-0.8125,-0.71875,0.5514371698851006
-0.8125,-0.78125,0.6350765373021914
-0.8125,-0.8125,1.1132402807747663
-0.8125,-0.84375,1.5910086993885626
-0.8125,-0.875,1.6506177140624385
-0.8125,-0.9375,1.6901625121796442
-0.8125,-0.90625,1.6714869968462698
1.9375,2.0,-0.6674780915744085
1.625,1.5,1.6473387907278603
1.625,1.375,1.7877930326459759
1.625,1.4375,1.7212845753865285
1.625,1.25,1.8958509979593656
0.6875,0.5,1.33702006182812
0.5,0.59375,0.2926181530650511
0.5,0.5625,0.2794834863096638
0.5,0.875,0.4236762572039381
0.5,0.75,0.3662725290999355
0.5,0.6875,0.337020076216386
0.5,0.625,0.307442241219665
0.5,0.53125,0.3046001276847721
0.5,0.5,0.747403959254523
0.5,0.46875,1.1901473906958926
0.5,0.4375,1.2150828464316827
-1.53125,-1.46875,0.780613011243001
-1.53125,-1.4375,0.8078910101220182
-1.53125,-1.5,0.7898714081342169
-1.53125,-1.53125,1.2151691563970115
-1.53125,-1.5625,1.63882964277494
-1.53125,-1.59375,1.643180002252734
-1.53125,-1.625,1.6077344265742854
-2.0,-0.5,0.8414709848078965
-2.0,-0.75,0.9974949866040544
-2.0,0.75,-0.9974949866040544
-2.0,0.5,-0.8414709848078965
-2.0,0.25,-0.479425538604203
-2.0,0.0,1.3838965267367376e-87
-1.0,0.0,3.7200759760208356e-44
-1.0,-0.25,0.24740395925452294
-1.0,-0.5,0.479425538604203
-1.0,-0.625,0.5850972729404622
0.4375,0.25,1.1091570496811893
1.5,1.6875,0.5731482889941913
1.5,1.625,0.6473462440064286
1.5,1.59375,0.682431273187758
1.5,1.5625,0.7177781196719067
1.5,1.53125,0.7898714081342169
1.5,1.5,1.2780731968879213
0.1875,0.125,1.0215086196283951
1.1875,1.09375,1.9631592376346
1.1875,1.0,1.9274369101907345
1.1875,1.21875,1.0344675084445898
1.1875,1.1875,1.4871251052628671
1.1875,1.15625,1.9384234824525164
1.1875,1.125,1.970620468168713
1.1875,1.0625,1.9526108312182795
1.1875,1.3125,0.9999292761228981
1.1875,1.375,0.9980776205689623
1.1875,1.25,0.9981947354168302
-0.84375,-0.78125,0.614395339920025
-0.84375,-0.75,0.5914998132430398
-0.84375,-0.8125,0.6751841552198005
-0.84375,-0.84375,1.1532841281232467
-0.84375,-0.875,1.6309299455448802
-0.84375,-0.90625,1.6903566101227945
-0.84375,-0.9375,1.7109829377891133
2.0,0.75,1.9974949866040546
2.0,0.5,1.8414709848078965
2.0,0.25,1.479425538604203
2.0,0.0,1.0
2.0,-0.25,0.520574461395797
2.0,-0.5,0.1585290151921035
2.0,-0.75,0.0025050133959455545
1.90625,2.0,-0.6216121180501495
-1.09375,-1.1875,1.9631592376346
-1.25,-1.0,0.9489846193694741
-1.25,-2.0,1.5984721441039564
0.25,-2.0,0.520574461395797
1.25,-1.25,3.441432175110837e-05
1.25,-1.5,0.04591421839030618
1.25,-1.75,0.18421068674170304
0.5,0.3125,1.1556149855794229
0.5,0.25,1.1246747333713396
0.5,0.125,1.0624593178423802
0.5,0.0,1.0
1.75,-1.0,0.016014053126063077
0.5,-0.5,0.752596040745477
0.5,-0.25,0.8753252666147723
1.75,-2.0,1.35078322768962
0.46875,0.53125,0.2483843725600271
0.46875,0.5625,0.2607120850973931
0.46875,0.5,0.2743228465271303
0.46875,0.46875,0.7179627679670898
0.46875,0.4375,1.1615559205072592
0.46875,0.40625,1.1873540978103299
0.46875,0.375,1.1747925909485486
1.46875,1.53125,0.780613011243001
1.46875,1.5625,0.7491638267360934
1.46875,1.5,0.8487411210039221
1.46875,1.46875,1.3329214581735407
1.46875,1.4375,1.8153474155795464
1.46875,1.40625,1.87821608129403
1.46875,1.375,1.9009118354215984
-1.5625,-1.4375,0.7805247842807816
-1.5625,-1.375,0.8377530223921816
-1.5625,-1.5,0.7177781196719067
-1.5625,-1.46875,0.7491638267360934
-1.5625,-1.53125,0.7230050986061778
-1.5625,-1.5625,1.1443602453741106
-1.5625,-1.59375,1.5641794228067984
-1.5625,-1.625,1.5648021550440754
-1.5625,-1.6875,1.483693353479096
-1.5625,-1.65625,1.5257548991198628
-1.5625,-1.75,1.396056033347167
-0.5625,-0.6875,1.3771477894103126
-0.5625,-0.65625,1.3607292686781474
-0.5625,-0.75,1.4094717698591621
-0.5625,-0.4375,0.2436209938317591
-0.5625,-0.375,0.20937671928012663
-0.5625,-0.5,0.2794834863096638
-0.5625,-0.46875,0.2607120850973931
-0.5625,-0.53125,0.3364881969674064
-0.5625,-0.5625,0.8111532218577338
-0.5625,-0.59375,1.2857221058407378
-0.75,-0.78125,1.5108930167149084
-0.75,-0.8125,1.5704283335711797
-0.75,-0.84375,1.5913301911595927
-0.75,-0.875,1.6101463504365072
-0.75,-0.9375,1.6466046623970194
-0.5,-1.0,1.479425538604203
-0.5,-2.0,1.8414709848078965
0.75,0.5625,1.4094717698591621
0.75,0.5,1.3662725290721596
0.75,0.25,1.18640329676227
0.75,0.375,1.2775567516463364
0.75,0.0,1.0
0.75,0.9375,0.6466046767852853
0.75,0.875,0.6101538037150755
0.75,0.84375,0.5914998132430398
0.75,0.8125,0.5742818028978347
0.75,0.78125,0.5950684725461463
