X,Y,F
-1.968503937007874,0.6771653543307088,-0.8699812888738407
-1.968503937007874,0.7086614173228347,-0.8842666978720115
-1.968503937007874,0.7401574803149606,-0.8970689361816833
-1.968503937007874,0.7716535433070866,-0.9085237618127397
-1.968503937007874,0.8031496062992125,-0.9187584129450274
-1.968503937007874,0.8346456692913384,-0.9278912430620326
-1.968503937007874,0.8661417322834644,-0.9360316273338689
-1.968503937007874,0.8976377952755907,-0.9432800773869672
-1.968503937007874,0.9291338582677167,-0.949728510833143
-1.968503937007874,0.9606299212598426,-0.9554606308762019
-1.968503937007874,0.9921259842519685,-0.9605523795710392
-1.968503937007874,1.0236220472440944,-0.9650724356635411
-1.968503937007874,1.0551181102362204,-0.9690827343060103
-1.968503937007874,1.0866141732283463,-0.972638991327176
-1.968503937007874,1.1181102362204722,-0.9757912191980359
-1.968503937007874,1.1496062992125982,-0.9785842254654467
-1.968503937007874,1.1811023622047245,-0.981058087328639
-1.968503937007874,1.2125984251968505,-0.9832485983159187
-1.968503937007874,1.2440944881889764,-0.9851876847808815
-1.968503937007874,1.2755905511811023,-0.986903791271638
-1.968503937007874,1.3070866141732282,-0.9884222348139924
-1.968503937007874,1.3385826771653542,-0.9897655288600142
-1.968503937007874,1.37007874015748,-0.9909536781457908
-1.968503937007874,1.4015748031496065,-0.9920044460250524
-1.968503937007874,1.4330708661417324,-0.9929335960386415
-1.968503937007874,1.4645669291338583,-0.9937551095755213
-1.968503937007874,1.4960629921259843,-0.9944813815047845
-1.968503937007874,1.5275590551181102,-0.9951233956300632
-1.968503937007874,1.5590551181102361,-0.9956908817535626
-1.968503937007874,1.590551181102362,-0.9961924560487189
-1.968503937007874,1.622047244094488,-0.9966357463374002
-1.968503937007874,1.653543307086614,-0.997027503756497
-1.968503937007874,1.6850393700787403,-0.9973737021847564
-1.968503937007874,1.7165354330708662,-0.9976796266874365
-1.968503937007874,1.7480314960629921,-0.9979499521263422
-1.968503937007874,1.779527559055118,-0.9981888129777835
-1.968503937007874,1.811023622047244,-0.9983998653020199
-1.968503937007874,1.84251968503937,-0.9985863417154683
-1.968503937007874,1.8740157480314958,-0.9987511001315823
-1.968503937007874,1.9055118110236222,-0.9988966669578957
-1.968503937007874,1.9370078740157481,-0.9990252753650882
-1.968503937007874,1.968503937007874,-0.999138899178797
-1.968503937007874,2.0,-0.9992392828859001
-1.9370078740157481,-2.0,0.999137189793222
-1.9370078740157481,-1.968503937007874,0.9990252753650882
-1.9370078740157481,-1.9370078740157481,0.9988988526009348
-1.9370078740157481,-1.905511811023622,0.9987560428809471
-1.9370078740157481,-1.874015748031496,0.9985947249410577
-1.9370078740157481,-1.8425196850393701,0.9984125037012161
-1.9370078740157481,-1.811023622047244,0.998206675135674
-1.9370078740157481,-1.779527559055118,0.9979741866956219
-1.9370078740157481,-1.7480314960629921,0.9977115927375342
-1.9370078740157481,-1.7165354330708662,0.9974150043479939
-1.9370078740157481,-1.6850393700787403,0.9970800328873282
-1.9370078740157481,-1.6535433070866141,0.996701726499945
-1.9370078740157481,-1.6220472440944882,0.9962744987588149
