X_Coordinate,Y_Coordinate,Function_Value
0.890625,0.87109375,1.5760871372173093
0.890625,0.84375,1.6735842007984387
0.890625,0.8125,1.661707002664004
0.890625,0.8515625,1.6680582866848852
0.890625,0.828125,1.6705490397737002
0.890625,0.953125,0.7524654741796323
0.890625,0.96875,0.7600663236442848
0.890625,0.9375,0.7503959306728969
0.890625,0.9296875,0.7563012542265273
-0.1953125,-0.1640625,0.07412570161482282
-0.1953125,-0.15625,0.05023196950135146
-0.1953125,-0.171875,0.12112687093325586
-0.1953125,-0.1796875,0.2083762169055101
-0.1953125,-0.1875,0.35066345383835135
-0.1953125,-0.2109375,0.8678988708512549
-0.1953125,-0.203125,0.7256119003070624
-0.1953125,-0.21875,0.9551477728431172
-0.1953125,-0.2265625,1.0021483205904484
-0.1953125,-0.234375,1.0260412535435561
-0.51171875,-0.5,0.48959313747764643
-0.51171875,-0.52734375,1.0933002857317058
-0.51171875,-0.5234375,1.0281451618885624
-0.51171875,-0.53125,1.1443015114533392
-1.34375,-1.3671875,1.8771710784537659
1.703125,1.765625,0.1360340400808397
1.703125,1.78125,0.10809647408814509
1.703125,1.75,0.16955329143543987
0.9296875,0.9609375,0.8212771689981793
0.9296875,0.96875,0.8034404565364162
0.9296875,0.953125,0.8621802882078917
0.9296875,0.94921875,0.8965276217475303
0.9296875,0.9453125,0.9432907984070441
0.9296875,0.9375,1.0793986608505646
0.9296875,0.91796875,1.5170195901611971
0.9296875,0.921875,1.44186774068508
0.9296875,0.9140625,1.5778552236421788
0.9296875,0.90625,1.6587651084200317
-1.1015625,-1.0703125,0.9663185059840054
-1.1015625,-1.0625,0.9406296715426791
-1.1015625,-1.078125,1.0150464018082728
-1.1015625,-1.0859375,1.1039538611813715
-1.1015625,-1.08984375,1.1687476050924754
-1.1015625,-1.09375,1.2478303662143295
-1.1015625,-1.1171875,1.769418270438162
-1.1015625,-1.109375,1.6257499097386343
-1.1015625,-1.12109375,1.8199203100472268
-0.75,-0.796875,1.5535809065932262
-0.375,-2.0,1.6816387600233342
0.5234375,0.51171875,1.0281451618885624
0.5234375,0.484375,1.2311132615878269
-0.2109375,-0.1796875,0.079981485241443
-0.2109375,-0.171875,0.05596606910561044
-0.2109375,-0.1875,0.1271043102670017
-0.2109375,-0.1953125,0.21447528270990812
-0.2109375,-0.203125,0.35688411595579983
-0.2109375,-0.2265625,0.8744841317526884
-0.2109375,-0.21875,0.7320756608938651
-0.2109375,-0.234375,0.9618545002182407
-0.2109375,-0.2421875,1.0089764796777998
-0.2109375,-0.25,1.032990808661284
