X_min,X_max,Y_min,Y_max,Depth
1.88671875,1.888671875,1.904296875,1.90625,11
1.88671875,1.888671875,1.90234375,1.904296875,11
1.888671875,1.890625,1.90234375,1.904296875,11
1.8828125,1.88671875,1.90234375,1.90625,10
1.8828125,1.88671875,1.8984375,1.90234375,10
1.88671875,1.890625,1.8984375,1.90234375,10
1.875,1.8828125,1.8984375,1.90625,9
1.875,1.8828125,1.890625,1.8984375,9
1.8828125,1.890625,1.890625,1.8984375,9
1.875,1.890625,1.875,1.890625,8
1.904296875,1.90625,1.888671875,1.890625,11
1.90234375,1.904296875,1.888671875,1.890625,11
1.90234375,1.904296875,1.88671875,1.888671875,11
1.904296875,1.90625,1.88671875,1.888671875,11
1.8984375,1.90234375,1.88671875,1.890625,10
1.8984375,1.90234375,1.8828125,1.88671875,10
1.90234375,1.90625,1.8828125,1.88671875,10
1.890625,1.8984375,1.8828125,1.890625,9
1.890625,1.8984375,1.875,1.8828125,9
1.8984375,1.90625,1.875,1.8828125,9
1.9296875,1.9375,1.8984375,1.90625,9
1.921875,1.9296875,1.8984375,1.90625,9
1.921875,1.9296875,1.890625,1.8984375,9
1.9296875,1.9375,1.890625,1.8984375,9
1.919921875,1.921875,1.904296875,1.90625,11
1.91796875,1.919921875,1.904296875,1.90625,11
1.91796875,1.919921875,1.90234375,1.904296875,11
1.919921875,1.921875,1.90234375,1.904296875,11
1.9140625,1.91796875,1.90234375,1.90625,10
1.9140625,1.91796875,1.8984375,1.90234375,10
1.91796875,1.921875,1.8984375,1.90234375,10
1.90625,1.9140625,1.8984375,1.90625,9
1.90625,1.9140625,1.890625,1.8984375,9
1.9140625,1.921875,1.890625,1.8984375,9
1.9140625,1.921875,1.8828125,1.890625,9
1.90625,1.9140625,1.8828125,1.890625,9
1.90625,1.9140625,1.875,1.8828125,9
1.9140625,1.921875,1.875,1.8828125,9
1.921875,1.9375,1.875,1.890625,8
1.984375,2.0,1.921875,1.9375,8
1.96875,1.984375,1.921875,1.9375,8
1.96875,1.984375,1.90625,1.921875,8
1.984375,2.0,1.90625,1.921875,8
1.953125,1.96875,1.921875,1.9375,8
1.94921875,1.953125,1.93359375,1.9375,10
1.9453125,1.94921875,1.93359375,1.9375,10
1.9453125,1.94921875,1.9296875,1.93359375,10
1.94921875,1.953125,1.9296875,1.93359375,10
1.9375,1.9453125,1.9296875,1.9375,9
1.9375,1.9453125,1.921875,1.9296875,9
1.9453125,1.953125,1.921875,1.9296875,9
1.9453125,1.953125,1.9140625,1.921875,9
1.9375,1.9453125,1.9140625,1.921875,9
1.9375,1.9453125,1.90625,1.9140625,9
1.9453125,1.953125,1.90625,1.9140625,9
1.953125,1.96875,1.90625,1.921875,8
1.953125,1.96875,1.890625,1.90625,8
1.9375,1.953125,1.890625,1.90625,8
1.9375,1.953125,1.875,1.890625,8
1.953125,1.96875,1.875,1.890625,8
1.96875,2.0,1.875,1.90625,7
1.84375,1.875,1.96875,2.0,7
1.8125,1.84375,1.96875,2.0,7
1.8125,1.84375,1.9375,1.96875,7
1.84375,1.875,1.9375,1.96875,7
1.78125,1.8125,1.96875,2.0,7
1.75,1.78125,1.96875,2.0,7
1.75,1.78125,1.9375,1.96875,7
1.78125,1.8125,1.9375,1.96875,7
1.78125,1.8125,1.90625,1.9375,7
1.75,1.78125,1.90625,1.9375,7
1.75,1.78125,1.875,1.90625,7
1.78125,1.8125,1.875,1.90625,7
1.859375,1.875,1.921875,1.9375,8
1.84375,1.859375,1.921875,1.9375,8
1.84375,1.859375,1.90625,1.921875,8
1.859375,1.875,1.90625,1.921875,8
1.8125,1.84375,1.90625,1.9375,7
1.828125,1.84375,1.890625,1.90625,8
1.8125,1.828125,1.890625,1.90625,8
1.8125,1.828125,1.875,1.890625,8
1.828125,1.84375,1.875,1.890625,8
1.87109375,1.875,1.90234375,1.90625,10
1.8671875,1.87109375,1.90234375,1.90625,10
1.8671875,1.87109375,1.8984375,1.90234375,10
1.87109375,1.875,1.8984375,1.90234375,10
1.859375,1.8671875,1.8984375,1.90625,9
1.859375,1.8671875,1.890625,1.8984375,9
1.8671875,1.875,1.890625,1.8984375,9
1.84375,1.859375,1.890625,1.90625,8
1.85546875,1.859375,1.88671875,1.890625,10
1.8515625,1.85546875,1.88671875,1.890625,10
1.8515625,1.85546875,1.8828125,1.88671875,10
1.85546875,1.859375,1.8828125,1.88671875,10
1.84375,1.8515625,1.8828125,1.890625,9
1.84375,1.8515625,1.875,1.8828125,9
1.8515625,1.859375,1.875,1.8828125,9
1.873046875,1.875,1.888671875,1.890625,11
1.87109375,1.873046875,1.888671875,1.890625,11
1.87109375,1.873046875,1.88671875,1.888671875,11
1.873046875,1.875,1.88671875,1.888671875,11
1.8671875,1.87109375,1.88671875,1.890625,10
1.8671875,1.87109375,1.8828125,1.88671875,10
1.87109375,1.875,1.8828125,1.88671875,10
1.859375,1.8671875,1.8828125,1.890625,9
1.859375,1.8671875,1.875,1.8828125,9
1.8671875,1.875,1.875,1.8828125,9
1.859375,1.875,1.859375,1.875,8
1.857421875,1.859375,1.873046875,1.875,11
1.85546875,1.857421875,1.873046875,1.875,11
1.85546875,1.857421875,1.87109375,1.873046875,11
1.857421875,1.859375,1.87109375,1.873046875,11
1.8515625,1.85546875,1.87109375,1.875,10
1.8515625,1.85546875,1.8671875,1.87109375,10
1.85546875,1.859375,1.8671875,1.87109375,10
1.84375,1.8515625,1.8671875,1.875,9
1.84375,1.8515625,1.859375,1.8671875,9
1.8515625,1.859375,1.859375,1.8671875,9
1.84375,1.859375,1.84375,1.859375,8
1.873046875,1.875,1.857421875,1.859375,11
1.87109375,1.873046875,1.857421875,1.859375,11
1.87109375,1.873046875,1.85546875,1.857421875,11
1.873046875,1.875,1.85546875,1.857421875,11
1.8671875,1.87109375,1.85546875,1.859375,10
1.8671875,1.87109375,1.8515625,1.85546875,10
1.87109375,1.875,1.8515625,1.85546875,10
1.859375,1.8671875,1.8515625,1.859375,9
1.859375,1.8671875,1.84375,1.8515625,9
1.8671875,1.875,1.84375,1.8515625,9
1.83984375,1.84375,1.87109375,1.875,10
1.8359375,1.83984375,1.87109375,1.875,10
1.8359375,1.83984375,1.8671875,1.87109375,10
1.83984375,1.84375,1.8671875,1.87109375,10
1.828125,1.8359375,1.8671875,1.875,9
1.828125,1.8359375,1.859375,1.8671875,9
1.8359375,1.84375,1.859375,1.8671875,9
1.8125,1.828125,1.859375,1.875,8
1.82421875,1.828125,1.85546875,1.859375,10
1.8203125,1.82421875,1.85546875,1.859375,10
1.8203125,1.82421875,1.8515625,1.85546875,10
1.82421875,1.828125,1.8515625,1.85546875,10
1.8125,1.8203125,1.8515625,1.859375,9
1.8125,1.8203125,1.84375,1.8515625,9
1.8203125,1.828125,1.84375,1.8515625,9
1.841796875,1.84375,1.857421875,1.859375,11
1.83984375,1.841796875,1.857421875,1.859375,11
1.83984375,1.841796875,1.85546875,1.857421875,11
1.841796875,1.84375,1.85546875,1.857421875,11
1.8359375,1.83984375,1.85546875,1.859375,10
1.8359375,1.83984375,1.8515625,1.85546875,10
1.83984375,1.84375,1.8515625,1.85546875,10
1.828125,1.8359375,1.8515625,1.859375,9
1.828125,1.8359375,1.84375,1.8515625,9
1.8359375,1.84375,1.84375,1.8515625,9
1.828125,1.84375,1.828125,1.84375,8
1.826171875,1.828125,1.841796875,1.84375,11
1.82421875,1.826171875,1.841796875,1.84375,11
1.82421875,1.826171875,1.83984375,1.841796875,11
1.826171875,1.828125,1.83984375,1.841796875,11
1.8203125,1.82421875,1.83984375,1.84375,10
1.8203125,1.82421875,1.8359375,1.83984375,10
1.82421875,1.828125,1.8359375,1.83984375,10
1.8125,1.8203125,1.8359375,1.84375,9
1.8125,1.8203125,1.828125,1.8359375,9
1.8203125,1.828125,1.828125,1.8359375,9
1.8125,1.828125,1.8125,1.828125,8
1.841796875,1.84375,1.826171875,1.828125,11
1.83984375,1.841796875,1.826171875,1.828125,11
1.83984375,1.841796875,1.82421875,1.826171875,11
1.841796875,1.84375,1.82421875,1.826171875,11
1.8359375,1.83984375,1.82421875,1.828125,10
1.8359375,1.83984375,1.8203125,1.82421875,10
1.83984375,1.84375,1.8203125,1.82421875,10
1.828125,1.8359375,1.8203125,1.828125,9
1.828125,1.8359375,1.8125,1.8203125,9
1.8359375,1.84375,1.8125,1.8203125,9
1.87109375,1.875,1.83984375,1.84375,10
1.8671875,1.87109375,1.83984375,1.84375,10
1.8671875,1.87109375,1.8359375,1.83984375,10
1.87109375,1.875,1.8359375,1.83984375,10
1.859375,1.8671875,1.8359375,1.84375,9
1.859375,1.8671875,1.828125,1.8359375,9
1.8671875,1.875,1.828125,1.8359375,9
1.857421875,1.859375,1.841796875,1.84375,11
1.85546875,1.857421875,1.841796875,1.84375,11
1.85546875,1.857421875,1.83984375,1.841796875,11
1.857421875,1.859375,1.83984375,1.841796875,11
1.8515625,1.85546875,1.83984375,1.84375,10
1.8515625,1.85546875,1.8359375,1.83984375,10
1.85546875,1.859375,1.8359375,1.83984375,10
1.84375,1.8515625,1.8359375,1.84375,9
1.84375,1.8515625,1.828125,1.8359375,9
1.8515625,1.859375,1.828125,1.8359375,9
1.85546875,1.859375,1.82421875,1.828125,10
1.8515625,1.85546875,1.82421875,1.828125,10
1.8515625,1.85546875,1.8203125,1.82421875,10
1.85546875,1.859375,1.8203125,1.82421875,10
1.84375,1.8515625,1.8203125,1.828125,9
1.84375,1.8515625,1.8125,1.8203125,9
1.8515625,1.859375,1.8125,1.8203125,9
1.859375,1.875,1.8125,1.828125,8
1.796875,1.8125,1.859375,1.875,8
1.78125,1.796875,1.859375,1.875,8
1.78125,1.796875,1.84375,1.859375,8
1.796875,1.8125,1.84375,1.859375,8
1.75,1.78125,1.84375,1.875,7
1.765625,1.78125,1.828125,1.84375,8
1.75,1.765625,1.828125,1.84375,8
1.75,1.765625,1.8125,1.828125,8
1.7734375,1.78125,1.8203125,1.828125,9
1.765625,1.7734375,1.8203125,1.828125,9
1.765625,1.7734375,1.8125,1.8203125,9
1.7734375,1.78125,1.8125,1.8203125,9
1.80859375,1.8125,1.83984375,1.84375,10
1.8046875,1.80859375,1.83984375,1.84375,10
1.8046875,1.80859375,1.8359375,1.83984375,10
1.80859375,1.8125,1.8359375,1.83984375,10
1.796875,1.8046875,1.8359375,1.84375,9
1.796875,1.8046875,1.828125,1.8359375,9
1.8046875,1.8125,1.828125,1.8359375,9
1.7890625,1.796875,1.8359375,1.84375,9
1.78125,1.7890625,1.8359375,1.84375,9
1.78125,1.7890625,1.828125,1.8359375,9
1.7890625,1.796875,1.828125,1.8359375,9
1.79296875,1.796875,1.82421875,1.828125,10
1.7890625,1.79296875,1.82421875,1.828125,10
1.7890625,1.79296875,1.8203125,1.82421875,10
1.79296875,1.796875,1.8203125,1.82421875,10
1.78125,1.7890625,1.8203125,1.828125,9
1.78125,1.7890625,1.8125,1.8203125,9
1.7890625,1.796875,1.8125,1.8203125,9
1.810546875,1.8125,1.826171875,1.828125,11
1.80859375,1.810546875,1.826171875,1.828125,11
1.80859375,1.810546875,1.82421875,1.826171875,11
1.810546875,1.8125,1.82421875,1.826171875,11
1.8046875,1.80859375,1.82421875,1.828125,10
1.8046875,1.80859375,1.8203125,1.82421875,10
1.80859375,1.8125,1.8203125,1.82421875,10
1.796875,1.8046875,1.8203125,1.828125,9
1.796875,1.8046875,1.8125,1.8203125,9
1.8046875,1.8125,1.8125,1.8203125,9
1.796875,1.8125,1.796875,1.8125,8
1.794921875,1.796875,1.810546875,1.8125,11
1.79296875,1.794921875,1.810546875,1.8125,11
1.79296875,1.794921875,1.80859375,1.810546875,11
1.794921875,1.796875,1.80859375,1.810546875,11
1.7890625,1.79296875,1.80859375,1.8125,10
1.7890625,1.79296875,1.8046875,1.80859375,10
1.79296875,1.796875,1.8046875,1.80859375,10
1.78125,1.7890625,1.8046875,1.8125,9
1.78125,1.7890625,1.796875,1.8046875,9
1.7890625,1.796875,1.796875,1.8046875,9
1.78125,1.796875,1.78125,1.796875,8
1.810546875,1.8125,1.794921875,1.796875,11
1.80859375,1.810546875,1.794921875,1.796875,11
1.80859375,1.810546875,1.79296875,1.794921875,11
1.810546875,1.8125,1.79296875,1.794921875,11
1.8046875,1.80859375,1.79296875,1.796875,10
1.8046875,1.80859375,1.7890625,1.79296875,10
1.80859375,1.8125,1.7890625,1.79296875,10
1.796875,1.8046875,1.7890625,1.796875,9
1.796875,1.8046875,1.78125,1.7890625,9
1.8046875,1.8125,1.78125,1.7890625,9
1.77734375,1.78125,1.80859375,1.8125,10
1.7734375,1.77734375,1.80859375,1.8125,10
1.7734375,1.77734375,1.8046875,1.80859375,10
1.77734375,1.78125,1.8046875,1.80859375,10
1.765625,1.7734375,1.8046875,1.8125,9
1.765625,1.7734375,1.796875,1.8046875,9
1.7734375,1.78125,1.796875,1.8046875,9
1.7578125,1.765625,1.8046875,1.8125,9
1.75,1.7578125,1.8046875,1.8125,9
1.75,1.7578125,1.796875,1.8046875,9
1.7578125,1.765625,1.796875,1.8046875,9
1.76171875,1.765625,1.79296875,1.796875,10
1.7578125,1.76171875,1.79296875,1.796875,10
1.7578125,1.76171875,1.7890625,1.79296875,10
1.76171875,1.765625,1.7890625,1.79296875,10
1.75,1.7578125,1.7890625,1.796875,9
1.75,1.7578125,1.78125,1.7890625,9
1.7578125,1.765625,1.78125,1.7890625,9
1.779296875,1.78125,1.794921875,1.796875,11
1.77734375,1.779296875,1.794921875,1.796875,11
1.77734375,1.779296875,1.79296875,1.794921875,11
1.779296875,1.78125,1.79296875,1.794921875,11
1.7734375,1.77734375,1.79296875,1.796875,10
1.7734375,1.77734375,1.7890625,1.79296875,10
1.77734375,1.78125,1.7890625,1.79296875,10
1.765625,1.7734375,1.7890625,1.796875,9
1.765625,1.7734375,1.78125,1.7890625,9
1.7734375,1.78125,1.78125,1.7890625,9
1.765625,1.78125,1.765625,1.78125,8
1.763671875,1.765625,1.779296875,1.78125,11
1.76171875,1.763671875,1.779296875,1.78125,11
1.76171875,1.763671875,1.77734375,1.779296875,11
1.763671875,1.765625,1.77734375,1.779296875,11
1.7578125,1.76171875,1.77734375,1.78125,10
1.7578125,1.76171875,1.7734375,1.77734375,10
1.76171875,1.765625,1.7734375,1.77734375,10
1.75,1.7578125,1.7734375,1.78125,9
1.75,1.7578125,1.765625,1.7734375,9
1.7578125,1.765625,1.765625,1.7734375,9
1.75,1.765625,1.75,1.765625,8
1.779296875,1.78125,1.763671875,1.765625,11
1.77734375,1.779296875,1.763671875,1.765625,11
1.77734375,1.779296875,1.76171875,1.763671875,11
1.779296875,1.78125,1.76171875,1.763671875,11
1.7734375,1.77734375,1.76171875,1.765625,10
1.7734375,1.77734375,1.7578125,1.76171875,10
1.77734375,1.78125,1.7578125,1.76171875,10
1.765625,1.7734375,1.7578125,1.765625,9
1.765625,1.7734375,1.75,1.7578125,9
1.7734375,1.78125,1.75,1.7578125,9
1.80859375,1.8125,1.77734375,1.78125,10
1.8046875,1.80859375,1.77734375,1.78125,10
1.8046875,1.80859375,1.7734375,1.77734375,10
1.80859375,1.8125,1.7734375,1.77734375,10
1.796875,1.8046875,1.7734375,1.78125,9
1.796875,1.8046875,1.765625,1.7734375,9
1.8046875,1.8125,1.765625,1.7734375,9
1.794921875,1.796875,1.779296875,1.78125,11
1.79296875,1.794921875,1.779296875,1.78125,11
1.79296875,1.794921875,1.77734375,1.779296875,11
1.794921875,1.796875,1.77734375,1.779296875,11
1.7890625,1.79296875,1.77734375,1.78125,10
1.7890625,1.79296875,1.7734375,1.77734375,10
1.79296875,1.796875,1.7734375,1.77734375,10
1.78125,1.7890625,1.7734375,1.78125,9
1.78125,1.7890625,1.765625,1.7734375,9
1.7890625,1.796875,1.765625,1.7734375,9
1.79296875,1.796875,1.76171875,1.765625,10
1.7890625,1.79296875,1.76171875,1.765625,10
1.7890625,1.79296875,1.7578125,1.76171875,10
1.79296875,1.796875,1.7578125,1.76171875,10
1.78125,1.7890625,1.7578125,1.765625,9
1.78125,1.7890625,1.75,1.7578125,9
1.7890625,1.796875,1.75,1.7578125,9
1.8046875,1.8125,1.7578125,1.765625,9
1.796875,1.8046875,1.7578125,1.765625,9
1.796875,1.8046875,1.75,1.7578125,9
1.8046875,1.8125,1.75,1.7578125,9
1.859375,1.875,1.796875,1.8125,8
1.84375,1.859375,1.796875,1.8125,8
1.84375,1.859375,1.78125,1.796875,8
1.859375,1.875,1.78125,1.796875,8
1.83984375,1.84375,1.80859375,1.8125,10
1.8359375,1.83984375,1.80859375,1.8125,10
1.8359375,1.83984375,1.8046875,1.80859375,10
1.83984375,1.84375,1.8046875,1.80859375,10
1.828125,1.8359375,1.8046875,1.8125,9
1.828125,1.8359375,1.796875,1.8046875,9
1.8359375,1.84375,1.796875,1.8046875,9
1.826171875,1.828125,1.810546875,1.8125,11
1.82421875,1.826171875,1.810546875,1.8125,11
1.82421875,1.826171875,1.80859375,1.810546875,11
1.826171875,1.828125,1.80859375,1.810546875,11
1.8203125,1.82421875,1.80859375,1.8125,10
1.8203125,1.82421875,1.8046875,1.80859375,10
1.82421875,1.828125,1.8046875,1.80859375,10
1.8125,1.8203125,1.8046875,1.8125,9
1.8125,1.8203125,1.796875,1.8046875,9
1.8203125,1.828125,1.796875,1.8046875,9
1.82421875,1.828125,1.79296875,1.796875,10
1.8203125,1.82421875,1.79296875,1.796875,10
1.8203125,1.82421875,1.7890625,1.79296875,10
1.82421875,1.828125,1.7890625,1.79296875,10
1.8125,1.8203125,1.7890625,1.796875,9
1.8125,1.8203125,1.78125,1.7890625,9
1.8203125,1.828125,1.78125,1.7890625,9
1.8359375,1.84375,1.7890625,1.796875,9
1.828125,1.8359375,1.7890625,1.796875,9
1.828125,1.8359375,1.78125,1.7890625,9
1.8359375,1.84375,1.78125,1.7890625,9
1.828125,1.84375,1.765625,1.78125,8
1.8203125,1.828125,1.7734375,1.78125,9
1.8125,1.8203125,1.7734375,1.78125,9
1.8125,1.8203125,1.765625,1.7734375,9
1.8203125,1.828125,1.765625,1.7734375,9
1.8125,1.828125,1.75,1.765625,8
1.828125,1.84375,1.75,1.765625,8
1.84375,1.875,1.75,1.78125,7
1.96875,2.0,1.84375,1.875,7
1.9375,1.96875,1.84375,1.875,7
1.9375,1.96875,1.8125,1.84375,7
1.96875,2.0,1.8125,1.84375,7
1.921875,1.9375,1.859375,1.875,8
1.90625,1.921875,1.859375,1.875,8
1.90625,1.921875,1.84375,1.859375,8
1.921875,1.9375,1.84375,1.859375,8
1.90234375,1.90625,1.87109375,1.875,10
1.8984375,1.90234375,1.87109375,1.875,10
1.8984375,1.90234375,1.8671875,1.87109375,10
1.90234375,1.90625,1.8671875,1.87109375,10
1.890625,1.8984375,1.8671875,1.875,9
1.890625,1.8984375,1.859375,1.8671875,9
1.8984375,1.90625,1.859375,1.8671875,9
1.888671875,1.890625,1.873046875,1.875,11
1.88671875,1.888671875,1.873046875,1.875,11
1.88671875,1.888671875,1.87109375,1.873046875,11
1.888671875,1.890625,1.87109375,1.873046875,11
1.8828125,1.88671875,1.87109375,1.875,10
1.8828125,1.88671875,1.8671875,1.87109375,10
1.88671875,1.890625,1.8671875,1.87109375,10
1.875,1.8828125,1.8671875,1.875,9
1.875,1.8828125,1.859375,1.8671875,9
1.8828125,1.890625,1.859375,1.8671875,9
1.88671875,1.890625,1.85546875,1.859375,10
1.8828125,1.88671875,1.85546875,1.859375,10
1.8828125,1.88671875,1.8515625,1.85546875,10
1.88671875,1.890625,1.8515625,1.85546875,10
1.875,1.8828125,1.8515625,1.859375,9
1.875,1.8828125,1.84375,1.8515625,9
1.8828125,1.890625,1.84375,1.8515625,9
1.890625,1.90625,1.84375,1.859375,8
1.890625,1.90625,1.828125,1.84375,8
1.875,1.890625,1.828125,1.84375,8
1.875,1.890625,1.8125,1.828125,8
1.890625,1.90625,1.8125,1.828125,8
1.90625,1.9375,1.8125,1.84375,7
1.875,1.9375,1.75,1.8125,6
1.96875,2.0,1.78125,1.8125,7
1.9375,1.96875,1.78125,1.8125,7
1.9375,1.96875,1.75,1.78125,7
1.96875,2.0,1.75,1.78125,7
1.6875,1.75,1.9375,2.0,6
1.625,1.6875,1.9375,2.0,6
1.625,1.6875,1.875,1.9375,6
1.6875,1.75,1.875,1.9375,6
1.5625,1.625,1.9375,2.0,6
1.5,1.5625,1.9375,2.0,6
1.5,1.5625,1.875,1.9375,6
1.5625,1.625,1.875,1.9375,6
1.5625,1.625,1.8125,1.875,6
1.5,1.5625,1.8125,1.875,6
1.53125,1.5625,1.78125,1.8125,7
1.5,1.53125,1.78125,1.8125,7
1.5,1.53125,1.75,1.78125,7
1.53125,1.5625,1.75,1.78125,7
1.5625,1.625,1.75,1.8125,6
1.71875,1.75,1.84375,1.875,7
1.6875,1.71875,1.84375,1.875,7
1.6875,1.71875,1.8125,1.84375,7
1.71875,1.75,1.8125,1.84375,7
1.625,1.6875,1.8125,1.875,6
1.625,1.6875,1.75,1.8125,6
1.734375,1.75,1.796875,1.8125,8
1.71875,1.734375,1.796875,1.8125,8
1.71875,1.734375,1.78125,1.796875,8
1.7421875,1.75,1.7890625,1.796875,9
1.734375,1.7421875,1.7890625,1.796875,9
1.734375,1.7421875,1.78125,1.7890625,9
1.7421875,1.75,1.78125,1.7890625,9
1.6875,1.71875,1.78125,1.8125,7
1.703125,1.71875,1.765625,1.78125,8
1.6875,1.703125,1.765625,1.78125,8
1.6875,1.703125,1.75,1.765625,8
1.7109375,1.71875,1.7578125,1.765625,9
1.703125,1.7109375,1.7578125,1.765625,9
1.703125,1.7109375,1.75,1.7578125,9
1.7109375,1.71875,1.75,1.7578125,9
1.748046875,1.75,1.779296875,1.78125,11
1.74609375,1.748046875,1.779296875,1.78125,11
1.74609375,1.748046875,1.77734375,1.779296875,11
1.748046875,1.75,1.77734375,1.779296875,11
1.7421875,1.74609375,1.77734375,1.78125,10
1.7421875,1.74609375,1.7734375,1.77734375,10
1.74609375,1.75,1.7734375,1.77734375,10
1.734375,1.7421875,1.7734375,1.78125,9
1.734375,1.7421875,1.765625,1.7734375,9
1.7421875,1.75,1.765625,1.7734375,9
1.7265625,1.734375,1.7734375,1.78125,9
1.71875,1.7265625,1.7734375,1.78125,9
1.71875,1.7265625,1.765625,1.7734375,9
1.7265625,1.734375,1.765625,1.7734375,9
1.732421875,1.734375,1.763671875,1.765625,11
1.73046875,1.732421875,1.763671875,1.765625,11
1.73046875,1.732421875,1.76171875,1.763671875,11
1.732421875,1.734375,1.76171875,1.763671875,11
1.7265625,1.73046875,1.76171875,1.765625,10
1.7265625,1.73046875,1.7578125,1.76171875,10
1.73046875,1.734375,1.7578125,1.76171875,10
1.71875,1.7265625,1.7578125,1.765625,9
1.71875,1.7265625,1.75,1.7578125,9
1.7265625,1.734375,1.75,1.7578125,9
1.748046875,1.75,1.763671875,1.765625,11
1.74609375,1.748046875,1.763671875,1.765625,11
1.74609375,1.748046875,1.76171875,1.763671875,11
1.748046875,1.75,1.76171875,1.763671875,11
1.7421875,1.74609375,1.76171875,1.765625,10
1.7421875,1.74609375,1.7578125,1.76171875,10
1.74609375,1.75,1.7578125,1.76171875,10
1.734375,1.7421875,1.7578125,1.765625,9
