X_Coordinate,Y_Coordinate,Function_Value
-0.75,-1.25,1.806081108260693
-0.75,-1.5,1.9022675940990952
-0.75,-1.75,1.9668265566961802
0.75,-1.75,0.03317344330381977
0.75,-1.5,0.09773240590090482
2.0,2.0,-0.2568024953079282
1.5,2.0,0.1411200080598672
-1.5,-1.0,0.9974949866040544
-1.5,-2.0,1.1411200080598671
-1.0,-1.0,1.3414709848078965
-2.0,-1.0,0.9092974268256817
-2.0,-2.0,-0.2568024953079282
-1.0,-2.0,1.9092974268256817
-0.75,1.75,-0.9668265566961802
-0.75,1.5,-0.9022675940990952
0.75,1.75,0.9668265566961802
0.75,1.5,0.9022675940990952
0.75,1.25,0.8060811082606929
0.75,1.0,0.6816387600372221
0.0,-1.0,1.0
0.0,-2.0,1.0
-1.25,-1.0,0.9489846193694741
-1.25,-2.0,1.5984721441039564
-1.5,0.5,-0.6816387600233342
-1.5,0.75,-0.9022675940990952
-1.5,0.0,7.175095973164411e-66
-1.5,-0.5,0.6816387600233342
-1.5,-0.75,0.9022675940990952
-1.0,0.5,-0.479425538604203
-2.0,0.75,-0.9974949866040544
-2.0,0.5,-0.8414709848078965
-2.0,0.0,1.3838965267367376e-87
-1.0,0.0,3.7200759760208356e-44
-1.0,-0.25,0.24740395925452294
-1.0,-0.5,0.479425538604203
-1.0,-0.75,0.6816387600372221
-2.0,-0.5,0.8414709848078965
-2.0,-0.75,0.9974949866040544
0.0,0.75,2.678636961808078e-33
0.0,0.5,1.928749847963918e-22
0.0,0.25,1.3887943864771144e-11
0.0,0.0,0.5
0.0,-0.25,0.999999999986112
0.0,-0.5,1.0
0.0,-0.75,1.0
-1.25,-0.75,0.8060811082606929
-1.25,-0.5,0.5850972729404622
0.5,-1.5,0.31836123997666577
0.5,-1.75,0.23245649776397304
1.25,-1.75,0.18421068674170304
1.25,-1.5,0.04591421839030618
-1.0,2.0,-0.9092974268256817
-2.0,2.0,0.7568024953079282
1.75,-1.0,0.016014053126063077
0.25,0.75,0.18640329676226988
0.25,0.5,0.12467473339911564
0.25,0.25,0.5624593178423802
0.25,0.0,0.999999999986112
0.25,-0.25,0.9375406821576198
0.25,-0.5,0.8753252666147723
0.0,2.0,1.3838965267367376e-87
-1.25,2.0,-0.5984721441039564
0.5,1.75,0.767543502236027
0.5,1.5,0.6816387600233342
0.5,1.0,0.479425538604203
0.5,1.25,0.5850972729404622
1.5,-1.25,0.04591421839030618
1.5,-1.5,0.22192680311207869
1.5,-1.75,0.5060797013899108
1.75,0.75,1.9668265566961802
1.75,0.5,1.7675435022360269
1.75,-0.75,0.03317344330381977
1.75,-0.5,0.23245649776397304
-0.75,-1.0,1.6816387600094462
-0.75,-2.0,1.9974949866040546
-0.5,-1.5,1.6816387600233342
-0.5,-1.25,1.5850972729404622
-0.5,-1.75,1.7675435022360269
-1.75,-1.25,0.815789313258297
-1.75,-1.5,0.4939202986239771
1.5,1.75,0.4939202986239771
1.5,1.5,1.2780731968879213
1.5,1.25,1.954085781595806
1.5,1.0,1.9974949866040546
-1.75,-1.75,0.5790102167473897
1.75,2.0,-0.3507832276757319
-0.75,-0.25,0.18640329676226988
-0.75,0.0,2.678636961808078e-33
-0.75,-0.5,0.3662725290999355
-0.75,-0.75,1.0333026735360202
-0.5,1.5,-0.6816387600233342
-0.5,1.75,-0.767543502236027
-0.5,1.0,-0.479425538604203
-1.75,1.25,-0.815789313258297
-1.75,1.5,-0.4939202986100892
-1.75,1.0,-0.9839859468739369
1.0,-1.0,0.1585290151921035
1.0,-2.0,0.09070257317431829
-1.0,-1.25,1.9489846193416982
-1.0,-1.5,1.9974949866040546
-2.0,-1.25,0.5984721441039564
-2.0,-1.5,0.1411200080598672
-2.0,-1.75,-0.3507832276757319
-1.5,2.0,-0.1411200080598672
-1.0,-1.75,1.983985946873937
-0.75,2.0,-0.9974949866040544
2.0,-0.75,0.0025050133959455545
0.5,-1.0,0.520574461395797
0.5,-2.0,0.1585290151921035
1.0,0.75,1.6816387600094462
1.0,0.5,1.479425538604203
1.0,0.25,1.247403959254523
1.0,0.0,1.0
1.0,-0.5,0.520574461395797
2.0,-1.25,0.40152785589604356
2.0,-1.5,0.8588799919401328
1.25,1.75,0.815789313258297
1.25,1.5,0.9540857816235817
1.25,1.25,1.499965585678249
1.25,1.0,1.9489846193416982
0.75,-2.0,0.0025050133959455545
0.5,0.5,0.747403959254523
0.5,0.25,1.1246747333713396
0.5,0.0,1.0
