X_min,X_max,Y_min,Y_max,Depth
0.875,0.8828125,0.90625,0.9140625,9
0.8828125,0.890625,0.90625,0.9140625,9
0.90234375,0.90625,0.91796875,0.921875,10
0.8984375,0.90234375,0.91796875,0.921875,10
0.8984375,0.90234375,0.9140625,0.91796875,10
0.90234375,0.90625,0.9140625,0.91796875,10
0.890625,0.8984375,0.9140625,0.921875,9
0.890625,0.8984375,0.90625,0.9140625,9
0.8984375,0.90625,0.90625,0.9140625,9
0.890625,0.90625,0.890625,0.90625,8
0.88671875,0.890625,0.90234375,0.90625,10
0.8828125,0.88671875,0.90234375,0.90625,10
0.8828125,0.88671875,0.8984375,0.90234375,10
0.88671875,0.890625,0.8984375,0.90234375,10
0.875,0.8828125,0.8984375,0.90625,9
0.875,0.8828125,0.890625,0.8984375,9
0.8828125,0.890625,0.890625,0.8984375,9
0.875,0.890625,0.875,0.890625,8
0.90234375,0.90625,0.88671875,0.890625,10
0.8984375,0.90234375,0.88671875,0.890625,10
0.8984375,0.90234375,0.8828125,0.88671875,10
0.90234375,0.90625,0.8828125,0.88671875,10
0.890625,0.8984375,0.8828125,0.890625,9
0.890625,0.8984375,0.875,0.8828125,9
0.8984375,0.90625,0.875,0.8828125,9
0.9296875,0.9375,0.8984375,0.90625,9
0.921875,0.9296875,0.8984375,0.90625,9
0.921875,0.9296875,0.890625,0.8984375,9
0.9296875,0.9375,0.890625,0.8984375,9
0.91796875,0.921875,0.90234375,0.90625,10
0.9140625,0.91796875,0.90234375,0.90625,10
0.9140625,0.91796875,0.8984375,0.90234375,10
0.91796875,0.921875,0.8984375,0.90234375,10
0.90625,0.9140625,0.8984375,0.90625,9
0.90625,0.9140625,0.890625,0.8984375,9
0.9140625,0.921875,0.890625,0.8984375,9
0.9140625,0.921875,0.8828125,0.890625,9
0.90625,0.9140625,0.8828125,0.890625,9
0.90625,0.9140625,0.875,0.8828125,9
0.9140625,0.921875,0.875,0.8828125,9
0.921875,0.9375,0.875,0.890625,8
0.984375,1.0,0.921875,0.9375,8
0.96875,0.984375,0.921875,0.9375,8
0.96875,0.984375,0.90625,0.921875,8
0.984375,1.0,0.90625,0.921875,8
0.9609375,0.96875,0.9296875,0.9375,9
0.953125,0.9609375,0.9296875,0.9375,9
0.953125,0.9609375,0.921875,0.9296875,9
0.9609375,0.96875,0.921875,0.9296875,9
0.94921875,0.953125,0.93359375,0.9375,10
0.9453125,0.94921875,0.93359375,0.9375,10
0.9453125,0.94921875,0.9296875,0.93359375,10
0.94921875,0.953125,0.9296875,0.93359375,10
0.9375,0.9453125,0.9296875,0.9375,9
0.9375,0.9453125,0.921875,0.9296875,9
0.9453125,0.953125,0.921875,0.9296875,9
0.9453125,0.953125,0.9140625,0.921875,9
0.9375,0.9453125,0.9140625,0.921875,9
0.9375,0.9453125,0.90625,0.9140625,9
0.9453125,0.953125,0.90625,0.9140625,9
0.953125,0.96875,0.90625,0.921875,8
0.953125,0.96875,0.890625,0.90625,8
0.9375,0.953125,0.890625,0.90625,8
0.9375,0.953125,0.875,0.890625,8
0.953125,0.96875,0.875,0.890625,8
0.96875,1.0,0.875,0.90625,7
0.8125,0.875,0.9375,1.0,6
0.75,0.8125,0.9375,1.0,6
0.75,0.8125,0.875,0.9375,6
0.859375,0.875,0.921875,0.9375,8
0.84375,0.859375,0.921875,0.9375,8
0.84375,0.859375,0.90625,0.921875,8
0.859375,0.875,0.90625,0.921875,8
0.8125,0.84375,0.90625,0.9375,7
0.828125,0.84375,0.890625,0.90625,8
0.8125,0.828125,0.890625,0.90625,8
0.8125,0.828125,0.875,0.890625,8
0.828125,0.84375,0.875,0.890625,8
0.8671875,0.875,0.8984375,0.90625,9
0.859375,0.8671875,0.8984375,0.90625,9
0.859375,0.8671875,0.890625,0.8984375,9
0.8671875,0.875,0.890625,0.8984375,9
0.84375,0.859375,0.890625,0.90625,8
0.8515625,0.859375,0.8828125,0.890625,9
0.84375,0.8515625,0.8828125,0.890625,9
0.84375,0.8515625,0.875,0.8828125,9
0.8515625,0.859375,0.875,0.8828125,9
0.87109375,0.875,0.88671875,0.890625,10
0.8671875,0.87109375,0.88671875,0.890625,10
0.8671875,0.87109375,0.8828125,0.88671875,10
0.87109375,0.875,0.8828125,0.88671875,10
0.859375,0.8671875,0.8828125,0.890625,9
0.859375,0.8671875,0.875,0.8828125,9
0.8671875,0.875,0.875,0.8828125,9
0.859375,0.875,0.859375,0.875,8
0.85546875,0.859375,0.87109375,0.875,10
0.8515625,0.85546875,0.87109375,0.875,10
0.8515625,0.85546875,0.8671875,0.87109375,10
0.85546875,0.859375,0.8671875,0.87109375,10
0.84375,0.8515625,0.8671875,0.875,9
0.84375,0.8515625,0.859375,0.8671875,9
0.8515625,0.859375,0.859375,0.8671875,9
0.84375,0.859375,0.84375,0.859375,8
0.87109375,0.875,0.85546875,0.859375,10
0.8671875,0.87109375,0.85546875,0.859375,10
0.8671875,0.87109375,0.8515625,0.85546875,10
0.87109375,0.875,0.8515625,0.85546875,10
0.859375,0.8671875,0.8515625,0.859375,9
0.859375,0.8671875,0.84375,0.8515625,9
0.8671875,0.875,0.84375,0.8515625,9
0.8359375,0.84375,0.8671875,0.875,9
0.828125,0.8359375,0.8671875,0.875,9
0.828125,0.8359375,0.859375,0.8671875,9
0.8359375,0.84375,0.859375,0.8671875,9
0.8125,0.828125,0.859375,0.875,8
0.8203125,0.828125,0.8515625,0.859375,9
0.8125,0.8203125,0.8515625,0.859375,9
0.8125,0.8203125,0.84375,0.8515625,9
0.8203125,0.828125,0.84375,0.8515625,9
0.83984375,0.84375,0.85546875,0.859375,10
0.8359375,0.83984375,0.85546875,0.859375,10
0.8359375,0.83984375,0.8515625,0.85546875,10
0.83984375,0.84375,0.8515625,0.85546875,10
0.828125,0.8359375,0.8515625,0.859375,9
0.828125,0.8359375,0.84375,0.8515625,9
0.8359375,0.84375,0.84375,0.8515625,9
0.828125,0.84375,0.828125,0.84375,8
0.82421875,0.828125,0.83984375,0.84375,10
0.8203125,0.82421875,0.83984375,0.84375,10
0.8203125,0.82421875,0.8359375,0.83984375,10
0.82421875,0.828125,0.8359375,0.83984375,10
0.8125,0.8203125,0.8359375,0.84375,9
0.8125,0.8203125,0.828125,0.8359375,9
0.8203125,0.828125,0.828125,0.8359375,9
0.8125,0.828125,0.8125,0.828125,8
0.83984375,0.84375,0.82421875,0.828125,10
0.8359375,0.83984375,0.82421875,0.828125,10
0.8359375,0.83984375,0.8203125,0.82421875,10
0.83984375,0.84375,0.8203125,0.82421875,10
0.828125,0.8359375,0.8203125,0.828125,9
0.828125,0.8359375,0.8125,0.8203125,9
0.8359375,0.84375,0.8125,0.8203125,9
0.8671875,0.875,0.8359375,0.84375,9
0.859375,0.8671875,0.8359375,0.84375,9
0.859375,0.8671875,0.828125,0.8359375,9
0.8671875,0.875,0.828125,0.8359375,9
0.85546875,0.859375,0.83984375,0.84375,10
0.8515625,0.85546875,0.83984375,0.84375,10
0.8515625,0.85546875,0.8359375,0.83984375,10
0.85546875,0.859375,0.8359375,0.83984375,10
0.84375,0.8515625,0.8359375,0.84375,9
0.84375,0.8515625,0.828125,0.8359375,9
0.8515625,0.859375,0.828125,0.8359375,9
0.8515625,0.859375,0.8203125,0.828125,9
0.84375,0.8515625,0.8203125,0.828125,9
0.84375,0.8515625,0.8125,0.8203125,9
0.8515625,0.859375,0.8125,0.8203125,9
0.859375,0.875,0.8125,0.828125,8
0.796875,0.8125,0.859375,0.875,8
0.78125,0.796875,0.859375,0.875,8
0.78125,0.796875,0.84375,0.859375,8
0.796875,0.8125,0.84375,0.859375,8
0.75,0.78125,0.84375,0.875,7
0.765625,0.78125,0.828125,0.84375,8
0.75,0.765625,0.828125,0.84375,8
0.75,0.765625,0.8125,0.828125,8
0.765625,0.78125,0.8125,0.828125,8
0.8046875,0.8125,0.8359375,0.84375,9
0.796875,0.8046875,0.8359375,0.84375,9
0.796875,0.8046875,0.828125,0.8359375,9
0.8046875,0.8125,0.828125,0.8359375,9
0.78125,0.796875,0.828125,0.84375,8
0.7890625,0.796875,0.8203125,0.828125,9
0.78125,0.7890625,0.8203125,0.828125,9
0.78125,0.7890625,0.8125,0.8203125,9
0.7890625,0.796875,0.8125,0.8203125,9
0.80859375,0.8125,0.82421875,0.828125,10
0.8046875,0.80859375,0.82421875,0.828125,10
0.8046875,0.80859375,0.8203125,0.82421875,10
0.80859375,0.8125,0.8203125,0.82421875,10
0.796875,0.8046875,0.8203125,0.828125,9
0.796875,0.8046875,0.8125,0.8203125,9
0.8046875,0.8125,0.8125,0.8203125,9
0.796875,0.8125,0.796875,0.8125,8
0.79296875,0.796875,0.80859375,0.8125,10
0.7890625,0.79296875,0.80859375,0.8125,10
0.7890625,0.79296875,0.8046875,0.80859375,10
0.79296875,0.796875,0.8046875,0.80859375,10
0.78125,0.7890625,0.8046875,0.8125,9
0.78125,0.7890625,0.796875,0.8046875,9
0.7890625,0.796875,0.796875,0.8046875,9
0.78125,0.796875,0.78125,0.796875,8
0.80859375,0.8125,0.79296875,0.796875,10
0.8046875,0.80859375,0.79296875,0.796875,10
0.8046875,0.80859375,0.7890625,0.79296875,10
0.80859375,0.8125,0.7890625,0.79296875,10
0.796875,0.8046875,0.7890625,0.796875,9
0.796875,0.8046875,0.78125,0.7890625,9
0.8046875,0.8125,0.78125,0.7890625,9
0.7734375,0.78125,0.8046875,0.8125,9
0.765625,0.7734375,0.8046875,0.8125,9
0.765625,0.7734375,0.796875,0.8046875,9
0.7734375,0.78125,0.796875,0.8046875,9
0.75,0.765625,0.796875,0.8125,8
0.7578125,0.765625,0.7890625,0.796875,9
0.75,0.7578125,0.7890625,0.796875,9
0.75,0.7578125,0.78125,0.7890625,9
0.7578125,0.765625,0.78125,0.7890625,9
0.77734375,0.78125,0.79296875,0.796875,10
0.7734375,0.77734375,0.79296875,0.796875,10
0.7734375,0.77734375,0.7890625,0.79296875,10
0.77734375,0.78125,0.7890625,0.79296875,10
0.765625,0.7734375,0.7890625,0.796875,9
0.765625,0.7734375,0.78125,0.7890625,9
0.7734375,0.78125,0.78125,0.7890625,9
0.765625,0.78125,0.765625,0.78125,8
0.76171875,0.765625,0.77734375,0.78125,10
0.7578125,0.76171875,0.77734375,0.78125,10
0.7578125,0.76171875,0.7734375,0.77734375,10
0.76171875,0.765625,0.7734375,0.77734375,10
0.75,0.7578125,0.7734375,0.78125,9
0.75,0.7578125,0.765625,0.7734375,9
0.7578125,0.765625,0.765625,0.7734375,9
0.75,0.765625,0.75,0.765625,8
0.77734375,0.78125,0.76171875,0.765625,10
0.7734375,0.77734375,0.76171875,0.765625,10
0.7734375,0.77734375,0.7578125,0.76171875,10
0.77734375,0.78125,0.7578125,0.76171875,10
0.765625,0.7734375,0.7578125,0.765625,9
0.765625,0.7734375,0.75,0.7578125,9
0.7734375,0.78125,0.75,0.7578125,9
0.8046875,0.8125,0.7734375,0.78125,9
0.796875,0.8046875,0.7734375,0.78125,9
0.796875,0.8046875,0.765625,0.7734375,9
0.8046875,0.8125,0.765625,0.7734375,9
0.79296875,0.796875,0.77734375,0.78125,10
0.7890625,0.79296875,0.77734375,0.78125,10
0.7890625,0.79296875,0.7734375,0.77734375,10
0.79296875,0.796875,0.7734375,0.77734375,10
0.78125,0.7890625,0.7734375,0.78125,9
0.78125,0.7890625,0.765625,0.7734375,9
0.7890625,0.796875,0.765625,0.7734375,9
0.7890625,0.796875,0.7578125,0.765625,9
0.78125,0.7890625,0.7578125,0.765625,9
0.78125,0.7890625,0.75,0.7578125,9
0.7890625,0.796875,0.75,0.7578125,9
0.796875,0.8125,0.75,0.765625,8
0.859375,0.875,0.796875,0.8125,8
0.84375,0.859375,0.796875,0.8125,8
0.84375,0.859375,0.78125,0.796875,8
0.859375,0.875,0.78125,0.796875,8
0.8359375,0.84375,0.8046875,0.8125,9
0.828125,0.8359375,0.8046875,0.8125,9
0.828125,0.8359375,0.796875,0.8046875,9
0.8359375,0.84375,0.796875,0.8046875,9
0.82421875,0.828125,0.80859375,0.8125,10
0.8203125,0.82421875,0.80859375,0.8125,10
0.8203125,0.82421875,0.8046875,0.80859375,10
0.82421875,0.828125,0.8046875,0.80859375,10
0.8125,0.8203125,0.8046875,0.8125,9
0.8125,0.8203125,0.796875,0.8046875,9
0.8203125,0.828125,0.796875,0.8046875,9
0.8203125,0.828125,0.7890625,0.796875,9
0.8125,0.8203125,0.7890625,0.796875,9
0.8125,0.8203125,0.78125,0.7890625,9
0.8203125,0.828125,0.78125,0.7890625,9
0.828125,0.84375,0.78125,0.796875,8
0.828125,0.84375,0.765625,0.78125,8
0.8125,0.828125,0.765625,0.78125,8
0.8125,0.828125,0.75,0.765625,8
0.828125,0.84375,0.75,0.765625,8
0.84375,0.875,0.75,0.78125,7
0.9375,1.0,0.8125,0.875,6
0.921875,0.9375,0.859375,0.875,8
0.90625,0.921875,0.859375,0.875,8
0.90625,0.921875,0.84375,0.859375,8
0.921875,0.9375,0.84375,0.859375,8
0.8984375,0.90625,0.8671875,0.875,9
0.890625,0.8984375,0.8671875,0.875,9
0.890625,0.8984375,0.859375,0.8671875,9
0.8984375,0.90625,0.859375,0.8671875,9
0.88671875,0.890625,0.87109375,0.875,10
0.8828125,0.88671875,0.87109375,0.875,10
0.8828125,0.88671875,0.8671875,0.87109375,10
0.88671875,0.890625,0.8671875,0.87109375,10
0.875,0.8828125,0.8671875,0.875,9
0.875,0.8828125,0.859375,0.8671875,9
0.8828125,0.890625,0.859375,0.8671875,9
0.8828125,0.890625,0.8515625,0.859375,9
0.875,0.8828125,0.8515625,0.859375,9
0.875,0.8828125,0.84375,0.8515625,9
0.8828125,0.890625,0.84375,0.8515625,9
0.890625,0.90625,0.84375,0.859375,8
0.890625,0.90625,0.828125,0.84375,8
0.875,0.890625,0.828125,0.84375,8
0.875,0.890625,0.8125,0.828125,8
0.890625,0.90625,0.8125,0.828125,8
0.90625,0.9375,0.8125,0.84375,7
0.875,0.9375,0.75,0.8125,6
0.9375,1.0,0.75,0.8125,6
0.625,0.75,0.875,1.0,5
0.5,0.625,0.875,1.0,5
0.5,0.625,0.75,0.875,5
0.6875,0.75,0.8125,0.875,6
0.625,0.6875,0.8125,0.875,6
0.625,0.6875,0.75,0.8125,6
0.734375,0.75,0.796875,0.8125,8
0.71875,0.734375,0.796875,0.8125,8
0.71875,0.734375,0.78125,0.796875,8
0.734375,0.75,0.78125,0.796875,8
0.6875,0.71875,0.78125,0.8125,7
0.703125,0.71875,0.765625,0.78125,8
0.6875,0.703125,0.765625,0.78125,8
0.6875,0.703125,0.75,0.765625,8
0.703125,0.71875,0.75,0.765625,8
0.7421875,0.75,0.7734375,0.78125,9
0.734375,0.7421875,0.7734375,0.78125,9
0.734375,0.7421875,0.765625,0.7734375,9
0.7421875,0.75,0.765625,0.7734375,9
0.71875,0.734375,0.765625,0.78125,8
0.7265625,0.734375,0.7578125,0.765625,9
0.71875,0.7265625,0.7578125,0.765625,9
0.71875,0.7265625,0.75,0.7578125,9
0.7265625,0.734375,0.75,0.7578125,9
0.74609375,0.75,0.76171875,0.765625,10
0.7421875,0.74609375,0.76171875,0.765625,10
0.7421875,0.74609375,0.7578125,0.76171875,10
0.74609375,0.75,0.7578125,0.76171875,10
0.734375,0.7421875,0.7578125,0.765625,9
0.734375,0.7421875,0.75,0.7578125,9
0.7421875,0.75,0.75,0.7578125,9
0.734375,0.75,0.734375,0.75,8
0.73046875,0.734375,0.74609375,0.75,10
0.7265625,0.73046875,0.74609375,0.75,10
0.7265625,0.73046875,0.7421875,0.74609375,10
0.73046875,0.734375,0.7421875,0.74609375,10
0.71875,0.7265625,0.7421875,0.75,9
0.71875,0.7265625,0.734375,0.7421875,9
0.7265625,0.734375,0.734375,0.7421875,9
0.71875,0.734375,0.71875,0.734375,8
0.74609375,0.75,0.73046875,0.734375,10
0.7421875,0.74609375,0.73046875,0.734375,10
0.7421875,0.74609375,0.7265625,0.73046875,10
0.74609375,0.75,0.7265625,0.73046875,10
0.734375,0.7421875,0.7265625,0.734375,9
0.734375,0.7421875,0.71875,0.7265625,9
0.7421875,0.75,0.71875,0.7265625,9
0.7109375,0.71875,0.7421875,0.75,9
0.703125,0.7109375,0.7421875,0.75,9
0.703125,0.7109375,0.734375,0.7421875,9
0.7109375,0.71875,0.734375,0.7421875,9
0.6875,0.703125,0.734375,0.75,8
0.6953125,0.703125,0.7265625,0.734375,9
0.6875,0.6953125,0.7265625,0.734375,9
0.6875,0.6953125,0.71875,0.7265625,9
0.6953125,0.703125,0.71875,0.7265625,9
0.71484375,0.71875,0.73046875,0.734375,10
0.7109375,0.71484375,0.73046875,0.734375,10
0.7109375,0.71484375,0.7265625,0.73046875,10
0.71484375,0.71875,0.7265625,0.73046875,10
0.703125,0.7109375,0.7265625,0.734375,9
0.703125,0.7109375,0.71875,0.7265625,9
0.7109375,0.71875,0.71875,0.7265625,9
0.703125,0.71875,0.703125,0.71875,8
0.69921875,0.703125,0.71484375,0.71875,10
0.6953125,0.69921875,0.71484375,0.71875,10
0.6953125,0.69921875,0.7109375,0.71484375,10
0.69921875,0.703125,0.7109375,0.71484375,10
0.6875,0.6953125,0.7109375,0.71875,9
0.6875,0.6953125,0.703125,0.7109375,9
0.6953125,0.703125,0.703125,0.7109375,9
0.6875,0.703125,0.6875,0.703125,8
0.71484375,0.71875,0.69921875,0.703125,10
0.7109375,0.71484375,0.69921875,0.703125,10
0.7109375,0.71484375,0.6953125,0.69921875,10
0.71484375,0.71875,0.6953125,0.69921875,10
0.703125,0.7109375,0.6953125,0.703125,9
0.703125,0.7109375,0.6875,0.6953125,9
0.7109375,0.71875,0.6875,0.6953125,9
0.7421875,0.75,0.7109375,0.71875,9
0.734375,0.7421875,0.7109375,0.71875,9
0.734375,0.7421875,0.703125,0.7109375,9
0.7421875,0.75,0.703125,0.7109375,9
0.73046875,0.734375,0.71484375,0.71875,10
0.7265625,0.73046875,0.71484375,0.71875,10
0.7265625,0.73046875,0.7109375,0.71484375,10
0.73046875,0.734375,0.7109375,0.71484375,10
0.71875,0.7265625,0.7109375,0.71875,9
0.71875,0.7265625,0.703125,0.7109375,9
0.7265625,0.734375,0.703125,0.7109375,9
0.7265625,0.734375,0.6953125,0.703125,9
0.71875,0.7265625,0.6953125,0.703125,9
0.71875,0.7265625,0.6875,0.6953125,9
0.7265625,0.734375,0.6875,0.6953125,9
0.734375,0.75,0.6875,0.703125,8
0.671875,0.6875,0.734375,0.75,8
0.65625,0.671875,0.734375,0.75,8
0.65625,0.671875,0.71875,0.734375,8
0.671875,0.6875,0.71875,0.734375,8
0.625,0.65625,0.71875,0.75,7
0.640625,0.65625,0.703125,0.71875,8
0.625,0.640625,0.703125,0.71875,8
0.625,0.640625,0.6875,0.703125,8
0.640625,0.65625,0.6875,0.703125,8
0.6796875,0.6875,0.7109375,0.71875,9
0.671875,0.6796875,0.7109375,0.71875,9
0.671875,0.6796875,0.703125,0.7109375,9
0.6796875,0.6875,0.703125,0.7109375,9
0.65625,0.671875,0.703125,0.71875,8
0.6640625,0.671875,0.6953125,0.703125,9
0.65625,0.6640625,0.6953125,0.703125,9
0.65625,0.6640625,0.6875,0.6953125,9
0.6640625,0.671875,0.6875,0.6953125,9
0.68359375,0.6875,0.69921875,0.703125,10
0.6796875,0.68359375,0.69921875,0.703125,10
0.6796875,0.68359375,0.6953125,0.69921875,10
0.68359375,0.6875,0.6953125,0.69921875,10
0.671875,0.6796875,0.6953125,0.703125,9
0.671875,0.6796875,0.6875,0.6953125,9
0.6796875,0.6875,0.6875,0.6953125,9
0.671875,0.6875,0.671875,0.6875,8
0.66796875,0.671875,0.68359375,0.6875,10
0.6640625,0.66796875,0.68359375,0.6875,10
0.6640625,0.66796875,0.6796875,0.68359375,10
0.66796875,0.671875,0.6796875,0.68359375,10
0.65625,0.6640625,0.6796875,0.6875,9
0.65625,0.6640625,0.671875,0.6796875,9
0.6640625,0.671875,0.671875,0.6796875,9
0.65625,0.671875,0.65625,0.671875,8
0.68359375,0.6875,0.66796875,0.671875,10
0.6796875,0.68359375,0.66796875,0.671875,10
0.6796875,0.68359375,0.6640625,0.66796875,10
0.68359375,0.6875,0.6640625,0.66796875,10
0.671875,0.6796875,0.6640625,0.671875,9
0.671875,0.6796875,0.65625,0.6640625,9
0.6796875,0.6875,0.65625,0.6640625,9
0.6484375,0.65625,0.6796875,0.6875,9
0.640625,0.6484375,0.6796875,0.6875,9
0.640625,0.6484375,0.671875,0.6796875,9
0.6484375,0.65625,0.671875,0.6796875,9
0.625,0.640625,0.671875,0.6875,8
0.6328125,0.640625,0.6640625,0.671875,9
0.625,0.6328125,0.6640625,0.671875,9
0.625,0.6328125,0.65625,0.6640625,9
0.6328125,0.640625,0.65625,0.6640625,9
0.65234375,0.65625,0.66796875,0.671875,10
0.6484375,0.65234375,0.66796875,0.671875,10
0.6484375,0.65234375,0.6640625,0.66796875,10
0.65234375,0.65625,0.6640625,0.66796875,10
0.640625,0.6484375,0.6640625,0.671875,9
0.640625,0.6484375,0.65625,0.6640625,9
0.6484375,0.65625,0.65625,0.6640625,9
0.640625,0.65625,0.640625,0.65625,8
0.63671875,0.640625,0.65234375,0.65625,10
0.6328125,0.63671875,0.65234375,0.65625,10
0.6328125,0.63671875,0.6484375,0.65234375,10
0.63671875,0.640625,0.6484375,0.65234375,10
0.625,0.6328125,0.6484375,0.65625,9
0.625,0.6328125,0.640625,0.6484375,9
0.6328125,0.640625,0.640625,0.6484375,9
0.625,0.640625,0.625,0.640625,8
0.65234375,0.65625,0.63671875,0.640625,10
0.6484375,0.65234375,0.63671875,0.640625,10
0.6484375,0.65234375,0.6328125,0.63671875,10
0.65234375,0.65625,0.6328125,0.63671875,10
0.640625,0.6484375,0.6328125,0.640625,9
0.640625,0.6484375,0.625,0.6328125,9
0.6484375,0.65625,0.625,0.6328125,9
0.6796875,0.6875,0.6484375,0.65625,9
0.671875,0.6796875,0.6484375,0.65625,9
0.671875,0.6796875,0.640625,0.6484375,9
0.6796875,0.6875,0.640625,0.6484375,9
0.66796875,0.671875,0.65234375,0.65625,10
0.6640625,0.66796875,0.65234375,0.65625,10
0.6640625,0.66796875,0.6484375,0.65234375,10
0.66796875,0.671875,0.6484375,0.65234375,10
0.65625,0.6640625,0.6484375,0.65625,9
0.65625,0.6640625,0.640625,0.6484375,9
0.6640625,0.671875,0.640625,0.6484375,9
0.6640625,0.671875,0.6328125,0.640625,9
0.65625,0.6640625,0.6328125,0.640625,9
0.65625,0.6640625,0.625,0.6328125,9
0.6640625,0.671875,0.625,0.6328125,9
0.671875,0.6875,0.625,0.640625,8
0.734375,0.75,0.671875,0.6875,8
0.71875,0.734375,0.671875,0.6875,8
0.71875,0.734375,0.65625,0.671875,8
0.734375,0.75,0.65625,0.671875,8
0.7109375,0.71875,0.6796875,0.6875,9
0.703125,0.7109375,0.6796875,0.6875,9
0.703125,0.7109375,0.671875,0.6796875,9
0.7109375,0.71875,0.671875,0.6796875,9
0.69921875,0.703125,0.68359375,0.6875,10
0.6953125,0.69921875,0.68359375,0.6875,10
0.6953125,0.69921875,0.6796875,0.68359375,10
0.69921875,0.703125,0.6796875,0.68359375,10
0.6875,0.6953125,0.6796875,0.6875,9
0.6875,0.6953125,0.671875,0.6796875,9
0.6953125,0.703125,0.671875,0.6796875,9
0.6953125,0.703125,0.6640625,0.671875,9
0.6875,0.6953125,0.6640625,0.671875,9
0.6875,0.6953125,0.65625,0.6640625,9
0.6953125,0.703125,0.65625,0.6640625,9
0.703125,0.71875,0.65625,0.671875,8
0.703125,0.71875,0.640625,0.65625,8
0.6875,0.703125,0.640625,0.65625,8
0.6875,0.703125,0.625,0.640625,8
0.703125,0.71875,0.625,0.640625,8
0.71875,0.75,0.625,0.65625,7
0.5625,0.625,0.6875,0.75,6
0.5,0.5625,0.6875,0.75,6
0.5,0.5625,0.625,0.6875,6
0.609375,0.625,0.671875,0.6875,8
0.59375,0.609375,0.671875,0.6875,8
0.59375,0.609375,0.65625,0.671875,8
0.609375,0.625,0.65625,0.671875,8
0.5625,0.59375,0.65625,0.6875,7
0.578125,0.59375,0.640625,0.65625,8
0.5625,0.578125,0.640625,0.65625,8
0.5625,0.578125,0.625,0.640625,8
0.578125,0.59375,0.625,0.640625,8
0.6171875,0.625,0.6484375,0.65625,9
0.609375,0.6171875,0.6484375,0.65625,9
0.609375,0.6171875,0.640625,0.6484375,9
0.6171875,0.625,0.640625,0.6484375,9
0.59375,0.609375,0.640625,0.65625,8
0.6015625,0.609375,0.6328125,0.640625,9
0.59375,0.6015625,0.6328125,0.640625,9
0.59375,0.6015625,0.625,0.6328125,9
0.6015625,0.609375,0.625,0.6328125,9
0.62109375,0.625,0.63671875,0.640625,10
0.6171875,0.62109375,0.63671875,0.640625,10
0.6171875,0.62109375,0.6328125,0.63671875,10
0.62109375,0.625,0.6328125,0.63671875,10
0.609375,0.6171875,0.6328125,0.640625,9
0.609375,0.6171875,0.625,0.6328125,9
0.6171875,0.625,0.625,0.6328125,9
0.609375,0.625,0.609375,0.625,8
0.60546875,0.609375,0.62109375,0.625,10
0.6015625,0.60546875,0.62109375,0.625,10
0.6015625,0.60546875,0.6171875,0.62109375,10
0.60546875,0.609375,0.6171875,0.62109375,10
0.59375,0.6015625,0.6171875,0.625,9
0.59375,0.6015625,0.609375,0.6171875,9
0.6015625,0.609375,0.609375,0.6171875,9
0.59375,0.609375,0.59375,0.609375,8
0.62109375,0.625,0.60546875,0.609375,10
0.6171875,0.62109375,0.60546875,0.609375,10
0.6171875,0.62109375,0.6015625,0.60546875,10
0.62109375,0.625,0.6015625,0.60546875,10
0.609375,0.6171875,0.6015625,0.609375,9
0.609375,0.6171875,0.59375,0.6015625,9
0.6171875,0.625,0.59375,0.6015625,9
0.5859375,0.59375,0.6171875,0.625,9
0.578125,0.5859375,0.6171875,0.625,9
0.578125,0.5859375,0.609375,0.6171875,9
0.5859375,0.59375,0.609375,0.6171875,9
0.5625,0.578125,0.609375,0.625,8
0.5703125,0.578125,0.6015625,0.609375,9
0.5625,0.5703125,0.6015625,0.609375,9
0.5625,0.5703125,0.59375,0.6015625,9
0.5703125,0.578125,0.59375,0.6015625,9
0.58984375,0.59375,0.60546875,0.609375,10
0.5859375,0.58984375,0.60546875,0.609375,10
0.5859375,0.58984375,0.6015625,0.60546875,10
0.58984375,0.59375,0.6015625,0.60546875,10
0.578125,0.5859375,0.6015625,0.609375,9
0.578125,0.5859375,0.59375,0.6015625,9
0.5859375,0.59375,0.59375,0.6015625,9
0.578125,0.59375,0.578125,0.59375,8
0.57421875,0.578125,0.58984375,0.59375,10
0.5703125,0.57421875,0.58984375,0.59375,10
0.5703125,0.57421875,0.5859375,0.58984375,10
0.57421875,0.578125,0.5859375,0.58984375,10
0.5625,0.5703125,0.5859375,0.59375,9
0.5625,0.5703125,0.578125,0.5859375,9
0.5703125,0.578125,0.578125,0.5859375,9
0.5625,0.578125,0.5625,0.578125,8
0.58984375,0.59375,0.57421875,0.578125,10
0.5859375,0.58984375,0.57421875,0.578125,10
0.5859375,0.58984375,0.5703125,0.57421875,10
0.58984375,0.59375,0.5703125,0.57421875,10
0.578125,0.5859375,0.5703125,0.578125,9
0.578125,0.5859375,0.5625,0.5703125,9
0.5859375,0.59375,0.5625,0.5703125,9
0.6171875,0.625,0.5859375,0.59375,9
0.609375,0.6171875,0.5859375,0.59375,9
0.609375,0.6171875,0.578125,0.5859375,9
0.6171875,0.625,0.578125,0.5859375,9
0.60546875,0.609375,0.58984375,0.59375,10
0.6015625,0.60546875,0.58984375,0.59375,10
0.6015625,0.60546875,0.5859375,0.58984375,10
0.60546875,0.609375,0.5859375,0.58984375,10
0.59375,0.6015625,0.5859375,0.59375,9
